State,Age Group,Gender,Race,Poverty Rate,Month,Year
Georgia,65+,Male,AfricanAmerican,0.0026,9,2021
Georgia,65+,Male,Hispanic,0.0026,9,2021
Georgia,65+,Male,Asian,0.0013,9,2021
Georgia,65+,Male,AmericanIndian,0.0033799999999999998,9,2021
Georgia,65+,Male,OtherPacific_Islander,0.0020800000000000003,9,2021
Georgia,65+,Male,TwoOrMore_Races,0.0016899999999999999,9,2021
Georgia,65+,Female,NonHispanic_White,0.001521,9,2021
Georgia,65+,Female,AfricanAmerican,0.0033799999999999998,9,2021
Georgia,65+,Female,Hispanic,0.0033799999999999998,9,2021
Georgia,65+,Female,Asian,0.0016899999999999999,9,2021
Georgia,65+,Female,AmericanIndian,0.0043939999999999995,9,2021
Georgia,65+,Female,OtherPacific_Islander,0.002704,9,2021
Georgia,65+,Female,TwoOrMore_Races,0.0021969999999999997,9,2021
Hawaii,0-18,Male,NonHispanic_White,0.00021,9,2021
Hawaii,0-18,Male,AfricanAmerican,0.0,9,2021
Hawaii,0-18,Male,Hispanic,0.000315,9,2021
Hawaii,0-18,Male,Asian,0.00028,9,2021
Hawaii,0-18,Male,AmericanIndian,0.0,9,2021
Hawaii,0-18,Male,OtherPacific_Islander,0.00014,9,2021
Hawaii,0-18,Male,TwoOrMore_Races,0.000245,9,2021
Hawaii,0-18,Female,NonHispanic_White,0.000294,9,2021
Hawaii,0-18,Female,AfricanAmerican,0.0,9,2021
Hawaii,0-18,Female,Hispanic,0.00044100000000000004,9,2021
Hawaii,0-18,Female,Asian,0.000392,9,2021
Hawaii,0-18,Female,AmericanIndian,0.0,9,2021
Hawaii,0-18,Female,OtherPacific_Islander,0.000196,9,2021
Hawaii,0-18,Female,TwoOrMore_Races,0.000343,9,2021
Hawaii,19-64,Male,NonHispanic_White,0.00021,9,2021
Hawaii,19-64,Male,AfricanAmerican,0.0,9,2021
Hawaii,19-64,Male,Hispanic,0.000315,9,2021
Hawaii,19-64,Male,Asian,0.00028,9,2021
Hawaii,19-64,Male,AmericanIndian,0.0,9,2021
Hawaii,19-64,Male,OtherPacific_Islander,0.00014,9,2021
Hawaii,19-64,Male,TwoOrMore_Races,0.000245,9,2021
Hawaii,19-64,Female,NonHispanic_White,0.000294,9,2021
Hawaii,19-64,Female,AfricanAmerican,0.0,9,2021
Hawaii,19-64,Female,Hispanic,0.00044100000000000004,9,2021
Hawaii,19-64,Female,Asian,0.000392,9,2021
Hawaii,19-64,Female,AmericanIndian,0.0,9,2021
Hawaii,19-64,Female,OtherPacific_Islander,0.000196,9,2021
Hawaii,19-64,Female,TwoOrMore_Races,0.000343,9,2021
Hawaii,65+,Male,NonHispanic_White,0.00021,9,2021
Hawaii,65+,Male,AfricanAmerican,0.0,9,2021
Hawaii,65+,Male,Hispanic,0.000315,9,2021
Hawaii,65+,Male,Asian,0.00028,9,2021
Hawaii,65+,Male,AmericanIndian,0.0,9,2021
Hawaii,65+,Male,OtherPacific_Islander,0.00014,9,2021
Hawaii,65+,Male,TwoOrMore_Races,0.000245,9,2021
Hawaii,65+,Female,NonHispanic_White,0.000294,9,2021
Hawaii,65+,Female,AfricanAmerican,0.0,9,2021
Hawaii,65+,Female,Hispanic,0.00044100000000000004,9,2021
Hawaii,65+,Female,Asian,0.000392,9,2021
Hawaii,65+,Female,AmericanIndian,0.0,9,2021
Hawaii,65+,Female,OtherPacific_Islander,0.000196,9,2021
Hawaii,65+,Female,TwoOrMore_Races,0.000343,9,2021
Idaho,0-18,Male,NonHispanic_White,0.0011,9,2021
Idaho,0-18,Male,AfricanAmerican,0.0,9,2021
Idaho,0-18,Male,Hispanic,0.0022,9,2021
Idaho,0-18,Male,Asian,0.0,9,2021
Idaho,0-18,Male,AmericanIndian,0.00209,9,2021
Idaho,0-18,Male,OtherPacific_Islander,0.0015400000000000001,9,2021
Idaho,0-18,Male,TwoOrMore_Races,0.00121,9,2021
Idaho,0-18,Female,NonHispanic_White,0.00132,9,2021
Idaho,0-18,Female,AfricanAmerican,0.0,9,2021
Idaho,0-18,Female,Hispanic,0.00264,9,2021
Idaho,0-18,Female,Asian,0.0,9,2021
Idaho,0-18,Female,AmericanIndian,0.002508,9,2021
Idaho,0-18,Female,OtherPacific_Islander,0.001848,9,2021
Idaho,0-18,Female,TwoOrMore_Races,0.001452,9,2021
Idaho,19-64,Male,NonHispanic_White,0.0011,9,2021
Idaho,19-64,Male,AfricanAmerican,0.0,9,2021
Idaho,19-64,Male,Hispanic,0.0022,9,2021
Idaho,19-64,Male,Asian,0.0,9,2021
Idaho,19-64,Male,AmericanIndian,0.00209,9,2021
Idaho,19-64,Male,OtherPacific_Islander,0.0015400000000000001,9,2021
Idaho,19-64,Male,TwoOrMore_Races,0.00121,9,2021
Idaho,19-64,Female,NonHispanic_White,0.00132,9,2021
Idaho,19-64,Female,AfricanAmerican,0.0,9,2021
Idaho,19-64,Female,Hispanic,0.00264,9,2021
Idaho,19-64,Female,Asian,0.0,9,2021
Idaho,19-64,Female,AmericanIndian,0.002508,9,2021
Idaho,19-64,Female,OtherPacific_Islander,0.001848,9,2021
Idaho,19-64,Female,TwoOrMore_Races,0.001452,9,2021
Idaho,65+,Male,NonHispanic_White,0.0011,9,2021
Idaho,65+,Male,AfricanAmerican,0.0,9,2021
Idaho,65+,Male,Hispanic,0.0022,9,2021
Idaho,65+,Male,Asian,0.0,9,2021
Idaho,65+,Male,AmericanIndian,0.00209,9,2021
Idaho,65+,Male,OtherPacific_Islander,0.0015400000000000001,9,2021
Idaho,65+,Male,TwoOrMore_Races,0.00121,9,2021
Idaho,65+,Female,NonHispanic_White,0.00132,9,2021
Idaho,65+,Female,AfricanAmerican,0.0,9,2021
Idaho,65+,Female,Hispanic,0.00264,9,2021
Idaho,65+,Female,Asian,0.0,9,2021
Idaho,65+,Female,AmericanIndian,0.002508,9,2021
Idaho,65+,Female,OtherPacific_Islander,0.001848,9,2021
Idaho,65+,Female,TwoOrMore_Races,0.001452,9,2021
Illinois,0-18,Male,NonHispanic_White,0.000616,9,2021
Illinois,0-18,Male,AfricanAmerican,0.002112,9,2021
Illinois,0-18,Male,Hispanic,0.001144,9,2021
Illinois,0-18,Male,Asian,0.00088,9,2021
Illinois,0-18,Male,AmericanIndian,0.000968,9,2021
Illinois,0-18,Male,OtherPacific_Islander,0.001408,9,2021
Illinois,0-18,Male,TwoOrMore_Races,0.000968,9,2021
Illinois,0-18,Female,NonHispanic_White,0.0008470000000000001,9,2021
Illinois,0-18,Female,AfricanAmerican,0.002904,9,2021
Illinois,0-18,Female,Hispanic,0.001573,9,2021
Illinois,0-18,Female,Asian,0.00121,9,2021
Illinois,0-18,Female,AmericanIndian,0.0013310000000000002,9,2021
Illinois,0-18,Female,OtherPacific_Islander,0.001936,9,2021
Illinois,0-18,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Illinois,19-64,Male,NonHispanic_White,0.000616,9,2021
Illinois,19-64,Male,AfricanAmerican,0.002112,9,2021
Illinois,19-64,Male,Hispanic,0.001144,9,2021
Illinois,19-64,Male,Asian,0.00088,9,2021
Illinois,19-64,Male,AmericanIndian,0.000968,9,2021
Illinois,19-64,Male,OtherPacific_Islander,0.001408,9,2021
Illinois,19-64,Male,TwoOrMore_Races,0.000968,9,2021
Illinois,19-64,Female,NonHispanic_White,0.0008470000000000001,9,2021
Illinois,19-64,Female,AfricanAmerican,0.002904,9,2021
Illinois,19-64,Female,Hispanic,0.001573,9,2021
Illinois,19-64,Female,Asian,0.00121,9,2021
Illinois,19-64,Female,AmericanIndian,0.0013310000000000002,9,2021
Illinois,19-64,Female,OtherPacific_Islander,0.001936,9,2021
Illinois,19-64,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Illinois,65+,Male,NonHispanic_White,0.000616,9,2021
Illinois,65+,Male,AfricanAmerican,0.002112,9,2021
Illinois,65+,Male,Hispanic,0.001144,9,2021
Illinois,65+,Male,Asian,0.00088,9,2021
Illinois,65+,Male,AmericanIndian,0.000968,9,2021
Illinois,65+,Male,OtherPacific_Islander,0.001408,9,2021
Illinois,65+,Male,TwoOrMore_Races,0.000968,9,2021
Illinois,65+,Female,NonHispanic_White,0.0008470000000000001,9,2021
Illinois,65+,Female,AfricanAmerican,0.002904,9,2021
Illinois,65+,Female,Hispanic,0.001573,9,2021
Illinois,65+,Female,Asian,0.00121,9,2021
Illinois,65+,Female,AmericanIndian,0.0013310000000000002,9,2021
Illinois,65+,Female,OtherPacific_Islander,0.001936,9,2021
Illinois,65+,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Indiana,0-18,Male,NonHispanic_White,0.0009720000000000001,9,2021
Indiana,0-18,Male,AfricanAmerican,0.0027,9,2021
Indiana,0-18,Male,Hispanic,0.002268,9,2021
Indiana,0-18,Male,Asian,0.002052,9,2021
Indiana,0-18,Male,AmericanIndian,0.0,9,2021
Indiana,0-18,Male,OtherPacific_Islander,0.002052,9,2021
Indiana,0-18,Male,TwoOrMore_Races,0.001296,9,2021
Indiana,0-18,Female,NonHispanic_White,0.001296,9,2021
Indiana,0-18,Female,AfricanAmerican,0.0036,9,2021
Indiana,0-18,Female,Hispanic,0.0030239999999999998,9,2021
Indiana,0-18,Female,Asian,0.002736,9,2021
Indiana,0-18,Female,AmericanIndian,0.0,9,2021
Indiana,0-18,Female,OtherPacific_Islander,0.002736,9,2021
Indiana,0-18,Female,TwoOrMore_Races,0.0017280000000000002,9,2021
Indiana,19-64,Male,NonHispanic_White,0.0009720000000000001,9,2021
Indiana,19-64,Male,AfricanAmerican,0.0027,9,2021
Indiana,19-64,Male,Hispanic,0.002268,9,2021
Indiana,19-64,Male,Asian,0.002052,9,2021
Indiana,19-64,Male,AmericanIndian,0.0,9,2021
Indiana,19-64,Male,OtherPacific_Islander,0.002052,9,2021
Indiana,19-64,Male,TwoOrMore_Races,0.001296,9,2021
Indiana,19-64,Female,NonHispanic_White,0.001296,9,2021
Indiana,19-64,Female,AfricanAmerican,0.0036,9,2021
Indiana,19-64,Female,Hispanic,0.0030239999999999998,9,2021
Indiana,19-64,Female,Asian,0.002736,9,2021
Indiana,19-64,Female,AmericanIndian,0.0,9,2021
Indiana,19-64,Female,OtherPacific_Islander,0.002736,9,2021
Indiana,19-64,Female,TwoOrMore_Races,0.0017280000000000002,9,2021
Indiana,65+,Male,NonHispanic_White,0.0009720000000000001,9,2021
Indiana,65+,Male,AfricanAmerican,0.0027,9,2021
Indiana,65+,Male,Hispanic,0.002268,9,2021
Indiana,65+,Male,Asian,0.002052,9,2021
Indiana,65+,Male,AmericanIndian,0.0,9,2021
Indiana,65+,Male,OtherPacific_Islander,0.002052,9,2021
Indiana,65+,Male,TwoOrMore_Races,0.001296,9,2021
Indiana,65+,Female,NonHispanic_White,0.001296,9,2021
Indiana,65+,Female,AfricanAmerican,0.0036,9,2021
Indiana,65+,Female,Hispanic,0.0030239999999999998,9,2021
Indiana,65+,Female,Asian,0.002736,9,2021
Indiana,65+,Female,AmericanIndian,0.0,9,2021
Indiana,65+,Female,OtherPacific_Islander,0.002736,9,2021
Indiana,65+,Female,TwoOrMore_Races,0.0017280000000000002,9,2021
Iowa,0-18,Male,NonHispanic_White,0.000504,9,2021
Iowa,0-18,Male,AfricanAmerican,0.001584,9,2021
Iowa,0-18,Male,Hispanic,0.00144,9,2021
Iowa,0-18,Male,Asian,0.0008640000000000001,9,2021
Iowa,0-18,Male,AmericanIndian,0.00216,9,2021
Iowa,0-18,Male,OtherPacific_Islander,0.001152,9,2021
Iowa,0-18,Male,TwoOrMore_Races,0.000648,9,2021
Iowa,0-18,Female,NonHispanic_White,0.00063,9,2021
Iowa,0-18,Female,AfricanAmerican,0.00198,9,2021
Iowa,0-18,Female,Hispanic,0.0018,9,2021
Iowa,0-18,Female,Asian,0.00108,9,2021
Iowa,0-18,Female,AmericanIndian,0.0027,9,2021
Iowa,0-18,Female,OtherPacific_Islander,0.00144,9,2021
Iowa,0-18,Female,TwoOrMore_Races,0.00081,9,2021
Iowa,19-64,Male,NonHispanic_White,0.000504,9,2021
Iowa,19-64,Male,AfricanAmerican,0.001584,9,2021
Iowa,19-64,Male,Hispanic,0.00144,9,2021
Iowa,19-64,Male,Asian,0.0008640000000000001,9,2021
Iowa,19-64,Male,AmericanIndian,0.00216,9,2021
Iowa,19-64,Male,OtherPacific_Islander,0.001152,9,2021
Iowa,19-64,Male,TwoOrMore_Races,0.000648,9,2021
Iowa,19-64,Female,NonHispanic_White,0.00063,9,2021
Iowa,19-64,Female,AfricanAmerican,0.00198,9,2021
Iowa,19-64,Female,Hispanic,0.0018,9,2021
Iowa,19-64,Female,Asian,0.00108,9,2021
Iowa,19-64,Female,AmericanIndian,0.0027,9,2021
Iowa,19-64,Female,OtherPacific_Islander,0.00144,9,2021
Iowa,19-64,Female,TwoOrMore_Races,0.00081,9,2021
Iowa,65+,Male,NonHispanic_White,0.000504,9,2021
Iowa,65+,Male,AfricanAmerican,0.001584,9,2021
Iowa,65+,Male,Hispanic,0.00144,9,2021
Iowa,65+,Male,Asian,0.0008640000000000001,9,2021
Iowa,65+,Male,AmericanIndian,0.00216,9,2021
Iowa,65+,Male,OtherPacific_Islander,0.001152,9,2021
Iowa,65+,Male,TwoOrMore_Races,0.000648,9,2021
Iowa,65+,Female,NonHispanic_White,0.00063,9,2021
Iowa,65+,Female,AfricanAmerican,0.00198,9,2021
Iowa,65+,Female,Hispanic,0.0018,9,2021
Iowa,65+,Female,Asian,0.00108,9,2021
Iowa,65+,Female,AmericanIndian,0.0027,9,2021
Iowa,65+,Female,OtherPacific_Islander,0.00144,9,2021
Iowa,65+,Female,TwoOrMore_Races,0.00081,9,2021
Kansas,0-18,Male,NonHispanic_White,0.00056,9,2021
Kansas,0-18,Male,AfricanAmerican,0.0019199999999999998,9,2021
Kansas,0-18,Male,Hispanic,0.0012,9,2021
Kansas,0-18,Male,Asian,0.00088,9,2021
Kansas,0-18,Male,AmericanIndian,0.0010400000000000001,9,2021
Kansas,0-18,Male,OtherPacific_Islander,0.0010400000000000001,9,2021
Kansas,0-18,Male,TwoOrMore_Races,0.0008,9,2021
Kansas,0-18,Female,NonHispanic_White,0.0007,9,2021
Kansas,0-18,Female,AfricanAmerican,0.0024,9,2021
Kansas,0-18,Female,Hispanic,0.0015,9,2021
Kansas,0-18,Female,Asian,0.0011,9,2021
Kansas,0-18,Female,AmericanIndian,0.0013,9,2021
Kansas,0-18,Female,OtherPacific_Islander,0.0013,9,2021
Kansas,0-18,Female,TwoOrMore_Races,0.001,9,2021
Kansas,19-64,Male,NonHispanic_White,0.00056,9,2021
Kansas,19-64,Male,AfricanAmerican,0.0019199999999999998,9,2021
Kansas,19-64,Male,Hispanic,0.0012,9,2021
Kansas,19-64,Male,Asian,0.00088,9,2021
Kansas,19-64,Male,AmericanIndian,0.0010400000000000001,9,2021
Kansas,19-64,Male,OtherPacific_Islander,0.0010400000000000001,9,2021
Kansas,19-64,Male,TwoOrMore_Races,0.0008,9,2021
Kansas,19-64,Female,NonHispanic_White,0.0007,9,2021
Kansas,19-64,Female,AfricanAmerican,0.0024,9,2021
Kansas,19-64,Female,Hispanic,0.0015,9,2021
Kansas,19-64,Female,Asian,0.0011,9,2021
Kansas,19-64,Female,AmericanIndian,0.0013,9,2021
Kansas,19-64,Female,OtherPacific_Islander,0.0013,9,2021
Kansas,19-64,Female,TwoOrMore_Races,0.001,9,2021
Kansas,65+,Male,NonHispanic_White,0.00056,9,2021
Kansas,65+,Male,AfricanAmerican,0.0019199999999999998,9,2021
Kansas,65+,Male,Hispanic,0.0012,9,2021
Kansas,65+,Male,Asian,0.00088,9,2021
Kansas,65+,Male,AmericanIndian,0.0010400000000000001,9,2021
Kansas,65+,Male,OtherPacific_Islander,0.0010400000000000001,9,2021
Kansas,65+,Male,TwoOrMore_Races,0.0008,9,2021
Kansas,65+,Female,NonHispanic_White,0.0007,9,2021
Kansas,65+,Female,AfricanAmerican,0.0024,9,2021
Kansas,65+,Female,Hispanic,0.0015,9,2021
Kansas,65+,Female,Asian,0.0011,9,2021
Kansas,65+,Female,AmericanIndian,0.0013,9,2021
Kansas,65+,Female,OtherPacific_Islander,0.0013,9,2021
Kansas,65+,Female,TwoOrMore_Races,0.001,9,2021
Kentucky,0-18,Male,NonHispanic_White,0.002912,9,2021
Kentucky,0-18,Male,AfricanAmerican,0.006032,9,2021
Kentucky,0-18,Male,Hispanic,0.006032,9,2021
Kentucky,0-18,Male,Asian,0.002912,9,2021
Kentucky,0-18,Male,AmericanIndian,0.0,9,2021
Kentucky,0-18,Male,OtherPacific_Islander,0.004576,9,2021
Kentucky,0-18,Male,TwoOrMore_Races,0.0033280000000000002,9,2021
Kentucky,0-18,Female,NonHispanic_White,0.0038079999999999998,9,2021
Kentucky,0-18,Female,AfricanAmerican,0.007888,9,2021
Kentucky,0-18,Female,Hispanic,0.007888,9,2021
Kentucky,0-18,Female,Asian,0.0038079999999999998,9,2021
Kentucky,0-18,Female,AmericanIndian,0.0,9,2021
Kentucky,0-18,Female,OtherPacific_Islander,0.005984000000000001,9,2021
Kentucky,0-18,Female,TwoOrMore_Races,0.004352,9,2021
Kentucky,19-64,Male,NonHispanic_White,0.002912,9,2021
Kentucky,19-64,Male,AfricanAmerican,0.006032,9,2021
Kentucky,19-64,Male,Hispanic,0.006032,9,2021
Kentucky,19-64,Male,Asian,0.002912,9,2021
Kentucky,19-64,Male,AmericanIndian,0.0,9,2021
Kentucky,19-64,Male,OtherPacific_Islander,0.004576,9,2021
Kentucky,19-64,Male,TwoOrMore_Races,0.0033280000000000002,9,2021
Kentucky,19-64,Female,NonHispanic_White,0.0038079999999999998,9,2021
Kentucky,19-64,Female,AfricanAmerican,0.007888,9,2021
Kentucky,19-64,Female,Hispanic,0.007888,9,2021
Kentucky,19-64,Female,Asian,0.0038079999999999998,9,2021
Kentucky,19-64,Female,AmericanIndian,0.0,9,2021
Kentucky,19-64,Female,OtherPacific_Islander,0.005984000000000001,9,2021
Kentucky,19-64,Female,TwoOrMore_Races,0.004352,9,2021
Kentucky,65+,Male,NonHispanic_White,0.002912,9,2021
Kentucky,65+,Male,AfricanAmerican,0.006032,9,2021
Kentucky,65+,Male,Hispanic,0.006032,9,2021
Kentucky,65+,Male,Asian,0.002912,9,2021
Kentucky,65+,Male,AmericanIndian,0.0,9,2021
Kentucky,65+,Male,OtherPacific_Islander,0.004576,9,2021
Kentucky,65+,Male,TwoOrMore_Races,0.0033280000000000002,9,2021
Kentucky,65+,Female,NonHispanic_White,0.0038079999999999998,9,2021
Kentucky,65+,Female,AfricanAmerican,0.007888,9,2021
Kentucky,65+,Female,Hispanic,0.007888,9,2021
Kentucky,65+,Female,Asian,0.0038079999999999998,9,2021
Kentucky,65+,Female,AmericanIndian,0.0,9,2021
Kentucky,65+,Female,OtherPacific_Islander,0.005984000000000001,9,2021
Kentucky,65+,Female,TwoOrMore_Races,0.004352,9,2021
Louisiana,0-18,Male,NonHispanic_White,0.00216,9,2021
Louisiana,0-18,Male,AfricanAmerican,0.006912000000000001,9,2021
Louisiana,0-18,Male,Hispanic,0.00432,9,2021
Louisiana,0-18,Male,Asian,0.00324,9,2021
Louisiana,0-18,Male,AmericanIndian,0.0060479999999999996,9,2021
Louisiana,0-18,Male,OtherPacific_Islander,0.004536,9,2021
Louisiana,0-18,Male,TwoOrMore_Races,0.0038880000000000004,9,2021
Louisiana,0-18,Female,NonHispanic_White,0.00324,9,2021
Louisiana,0-18,Female,AfricanAmerican,0.010368,9,2021
Louisiana,0-18,Female,Hispanic,0.00648,9,2021
Louisiana,0-18,Female,Asian,0.00486,9,2021
Louisiana,0-18,Female,AmericanIndian,0.009072,9,2021
Louisiana,0-18,Female,OtherPacific_Islander,0.006804000000000001,9,2021
Louisiana,0-18,Female,TwoOrMore_Races,0.005832,9,2021
Louisiana,19-64,Male,NonHispanic_White,0.00216,9,2021
Louisiana,19-64,Male,AfricanAmerican,0.006912000000000001,9,2021
Louisiana,19-64,Male,Hispanic,0.00432,9,2021
Louisiana,19-64,Male,Asian,0.00324,9,2021
Louisiana,19-64,Male,AmericanIndian,0.0060479999999999996,9,2021
Louisiana,19-64,Male,OtherPacific_Islander,0.004536,9,2021
Louisiana,19-64,Male,TwoOrMore_Races,0.0038880000000000004,9,2021
Louisiana,19-64,Female,NonHispanic_White,0.00324,9,2021
Louisiana,19-64,Female,AfricanAmerican,0.010368,9,2021
Louisiana,19-64,Female,Hispanic,0.00648,9,2021
Louisiana,19-64,Female,Asian,0.00486,9,2021
Louisiana,19-64,Female,AmericanIndian,0.009072,9,2021
Louisiana,19-64,Female,OtherPacific_Islander,0.006804000000000001,9,2021
Louisiana,19-64,Female,TwoOrMore_Races,0.005832,9,2021
Louisiana,65+,Male,NonHispanic_White,0.00216,9,2021
Louisiana,65+,Male,AfricanAmerican,0.006912000000000001,9,2021
Louisiana,65+,Male,Hispanic,0.00432,9,2021
Louisiana,65+,Male,Asian,0.00324,9,2021
Louisiana,65+,Male,AmericanIndian,0.0060479999999999996,9,2021
Louisiana,65+,Male,OtherPacific_Islander,0.004536,9,2021
Louisiana,65+,Male,TwoOrMore_Races,0.0038880000000000004,9,2021
Louisiana,65+,Female,NonHispanic_White,0.00324,9,2021
Louisiana,65+,Female,AfricanAmerican,0.010368,9,2021
Louisiana,65+,Female,Hispanic,0.00648,9,2021
Louisiana,65+,Female,Asian,0.00486,9,2021
Louisiana,65+,Female,AmericanIndian,0.009072,9,2021
Louisiana,65+,Female,OtherPacific_Islander,0.006804000000000001,9,2021
Louisiana,65+,Female,TwoOrMore_Races,0.005832,9,2021
Maine,0-18,Male,NonHispanic_White,0.00088,9,2021
Maine,0-18,Male,AfricanAmerican,0.003872,9,2021
Maine,0-18,Male,Hispanic,0.001144,9,2021
Maine,0-18,Male,Asian,0.0,9,2021
Maine,0-18,Male,AmericanIndian,0.002552,9,2021
Maine,0-18,Male,OtherPacific_Islander,0.0020239999999999998,9,2021
Maine,0-18,Male,TwoOrMore_Races,0.000968,9,2021
Maine,0-18,Female,NonHispanic_White,0.00121,9,2021
Maine,0-18,Female,AfricanAmerican,0.005324000000000001,9,2021
Maine,0-18,Female,Hispanic,0.001573,9,2021
Maine,0-18,Female,Asian,0.0,9,2021
Maine,0-18,Female,AmericanIndian,0.0035090000000000004,9,2021
Maine,0-18,Female,OtherPacific_Islander,0.002783,9,2021
Maine,0-18,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Maine,19-64,Male,NonHispanic_White,0.00088,9,2021
Maine,19-64,Male,AfricanAmerican,0.003872,9,2021
Maine,19-64,Male,Hispanic,0.001144,9,2021
Maine,19-64,Male,Asian,0.0,9,2021
Maine,19-64,Male,AmericanIndian,0.002552,9,2021
Maine,19-64,Male,OtherPacific_Islander,0.0020239999999999998,9,2021
Maine,19-64,Male,TwoOrMore_Races,0.000968,9,2021
Maine,19-64,Female,NonHispanic_White,0.00121,9,2021
Maine,19-64,Female,AfricanAmerican,0.005324000000000001,9,2021
Maine,19-64,Female,Hispanic,0.001573,9,2021
Maine,19-64,Female,Asian,0.0,9,2021
Maine,19-64,Female,AmericanIndian,0.0035090000000000004,9,2021
Maine,19-64,Female,OtherPacific_Islander,0.002783,9,2021
Maine,19-64,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Maine,65+,Male,NonHispanic_White,0.00088,9,2021
Maine,65+,Male,AfricanAmerican,0.003872,9,2021
Maine,65+,Male,Hispanic,0.001144,9,2021
Maine,65+,Male,Asian,0.0,9,2021
Maine,65+,Male,AmericanIndian,0.002552,9,2021
Maine,65+,Male,OtherPacific_Islander,0.0020239999999999998,9,2021
Maine,65+,Male,TwoOrMore_Races,0.000968,9,2021
Maine,65+,Female,NonHispanic_White,0.00121,9,2021
Maine,65+,Female,AfricanAmerican,0.005324000000000001,9,2021
Maine,65+,Female,Hispanic,0.001573,9,2021
Maine,65+,Female,Asian,0.0,9,2021
Maine,65+,Female,AmericanIndian,0.0035090000000000004,9,2021
Maine,65+,Female,OtherPacific_Islander,0.002783,9,2021
Maine,65+,Female,TwoOrMore_Races,0.0013310000000000002,9,2021
Maryland,0-18,Male,NonHispanic_White,0.000175,9,2021
Maryland,0-18,Male,AfricanAmerican,0.00038500000000000003,9,2021
Maryland,0-18,Male,Hispanic,0.000315,9,2021
Maryland,0-18,Male,Asian,0.00021,9,2021
Maryland,0-18,Male,AmericanIndian,0.0,9,2021
Maryland,0-18,Male,OtherPacific_Islander,0.00028,9,2021
Maryland,0-18,Male,TwoOrMore_Races,0.000245,9,2021
Maryland,0-18,Female,NonHispanic_White,0.000245,9,2021
Maryland,0-18,Female,AfricanAmerican,0.000539,9,2021
Maryland,0-18,Female,Hispanic,0.00044100000000000004,9,2021
Maryland,0-18,Female,Asian,0.000294,9,2021
Maryland,0-18,Female,AmericanIndian,0.0,9,2021
Maryland,0-18,Female,OtherPacific_Islander,0.000392,9,2021
Maryland,0-18,Female,TwoOrMore_Races,0.000343,9,2021
Maryland,19-64,Male,NonHispanic_White,0.000175,9,2021
Maryland,19-64,Male,AfricanAmerican,0.00038500000000000003,9,2021
Maryland,19-64,Male,Hispanic,0.000315,9,2021
Maryland,19-64,Male,Asian,0.00021,9,2021
Maryland,19-64,Male,AmericanIndian,0.0,9,2021
Maryland,19-64,Male,OtherPacific_Islander,0.00028,9,2021
Maryland,19-64,Male,TwoOrMore_Races,0.000245,9,2021
Maryland,19-64,Female,NonHispanic_White,0.000245,9,2021
Maryland,19-64,Female,AfricanAmerican,0.000539,9,2021
Maryland,19-64,Female,Hispanic,0.00044100000000000004,9,2021
Maryland,19-64,Female,Asian,0.000294,9,2021
Maryland,19-64,Female,AmericanIndian,0.0,9,2021
Maryland,19-64,Female,OtherPacific_Islander,0.000392,9,2021
Maryland,19-64,Female,TwoOrMore_Races,0.000343,9,2021
Maryland,65+,Male,NonHispanic_White,0.000175,9,2021
Maryland,65+,Male,AfricanAmerican,0.00038500000000000003,9,2021
Maryland,65+,Male,Hispanic,0.000315,9,2021
Maryland,65+,Male,Asian,0.00021,9,2021
Maryland,65+,Male,AmericanIndian,0.0,9,2021
Maryland,65+,Male,OtherPacific_Islander,0.00028,9,2021
Maryland,65+,Male,TwoOrMore_Races,0.000245,9,2021
Maryland,65+,Female,NonHispanic_White,0.000245,9,2021
Maryland,65+,Female,AfricanAmerican,0.000539,9,2021
Maryland,65+,Female,Hispanic,0.00044100000000000004,9,2021
Maryland,65+,Female,Asian,0.000294,9,2021
Maryland,65+,Female,AmericanIndian,0.0,9,2021
Maryland,65+,Female,OtherPacific_Islander,0.000392,9,2021
Maryland,65+,Female,TwoOrMore_Races,0.000343,9,2021
Massachusetts,0-18,Male,NonHispanic_White,0.00027,9,2021
Massachusetts,0-18,Male,AfricanAmerican,0.000918,9,2021
Massachusetts,0-18,Male,Hispanic,0.001188,9,2021
Massachusetts,0-18,Male,Asian,0.000648,9,2021
Massachusetts,0-18,Male,AmericanIndian,0.0,9,2021
Massachusetts,0-18,Male,OtherPacific_Islander,0.0007019999999999999,9,2021
Massachusetts,0-18,Male,TwoOrMore_Races,0.00048600000000000005,9,2021
Massachusetts,0-18,Female,NonHispanic_White,0.000405,9,2021
Massachusetts,0-18,Female,AfricanAmerican,0.001377,9,2021
Massachusetts,0-18,Female,Hispanic,0.001782,9,2021
Massachusetts,0-18,Female,Asian,0.0009720000000000001,9,2021
Massachusetts,0-18,Female,AmericanIndian,0.0,9,2021
Massachusetts,0-18,Female,OtherPacific_Islander,0.001053,9,2021
Massachusetts,0-18,Female,TwoOrMore_Races,0.000729,9,2021
Massachusetts,19-64,Male,NonHispanic_White,0.00027,9,2021
Massachusetts,19-64,Male,AfricanAmerican,0.000918,9,2021
Massachusetts,19-64,Male,Hispanic,0.001188,9,2021
