State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Month,Year
Indiana,0-18,Male,Asian,1380464.688,324774.4357,312591.1763,1069301.078,219775.8721,156848.935,11442.05909,758505.2286,9,2021
Indiana,0-18,Male,AmericanIndian,139493.0636,32817.776060000004,31586.683230000002,108050.6329,22207.89127,15849.256159999999,1156.196091,76645.36367,9,2021
Indiana,0-18,Male,OtherPacific_Islander,28931.89466,6806.649848999999,6551.312078,22410.501630000002,4606.081152000001,3287.2531289999997,239.80363369999998,15896.816169999998,9,2021
Indiana,0-18,Male,TwoOrMore_Races,1386664.38,326233.0035,313995.0289,1074103.328,220762.8895,157553.3464,11493.445590000001,761911.6892,9,2021
Indiana,0-18,Female,NonHispanic_White,55165278.14,12978435.62,12491575.72,42730749.93,8782547.803,6267900.366,457240.5059,30310917.96,9,2021
Indiana,0-18,Female,AfricanAmerican,6269172.703,1474914.24,1419585.801,4856069.978999999,998079.0599,712305.8417,51962.39002,3444637.385,9,2021
Indiana,0-18,Female,Hispanic,4680638.121,1101188.33,1059879.465,3625598.9960000003,745177.5723,531815.9244,38795.73192,2571806.8109999998,9,2021
Indiana,0-18,Female,Asian,1436887.07,338048.6232,325367.4094,1113005.574,228758.5562,163259.668,11909.71917,789506.8703,9,2021
Indiana,0-18,Female,AmericanIndian,145194.427,34159.104889999995,32877.69481,112466.8806,23115.572669999998,16497.047290000002,1203.4521619999998,79778.01458999999,9,2021
Indiana,0-18,Female,OtherPacific_Islander,30114.39967,7084.851384999999,6819.077443000001,23326.46413,4794.340998,3421.6098079999997,249.6048929,16546.55117,9,2021
Indiana,0-18,Female,TwoOrMore_Races,1443340.156,339566.8057,326828.6403,1118004.102,229785.915,163992.8701,11963.20594,793052.5598,9,2021
Indiana,19-64,Male,NonHispanic_White,126007292.1,29650567.93,28538286.54,97622782.97,20064631.66,14319661.56,1044612.855,69248402.38,9,2021
Indiana,19-64,Male,AfricanAmerican,14319903.8,3369592.9280000003,3243189.43,11094190.16,2280214.029,1627335.7880000002,118713.412,7869627.573,9,2021
Indiana,19-64,Male,Hispanic,10691408.7,2515777.736,2421403.397,8283052.941000001,1702434.629,1214988.051,88632.83054,5875556.562000001,9,2021
Indiana,19-64,Male,Asian,3282105.245,772306.7681,743335.2339,2542775.443,522622.3953,372983.4641,27208.97555,1803709.459,9,2021
Indiana,19-64,Male,AmericanIndian,331649.8564,78039.98031,75112.4675,256942.1294,52809.897730000004,37689.19735,2749.409955,182261.0606,9,2021
Indiana,19-64,Male,OtherPacific_Islander,68786.63687,16186.06999,15578.88215,53291.70091,10953.16397,7817.018709,570.2479906000001,37802.29406,9,2021
Indiana,19-64,Male,TwoOrMore_Races,3296845.2389999996,775775.2117,746673.5658,2554195.094,524969.5019,374658.5395,27331.17155,1811809.951,9,2021
Indiana,19-64,Female,NonHispanic_White,131157464.8,30862446.56,29704703.99,101612823.4,20884713.71,14904935.07,1087308.293,72078724.54,9,2021
Indiana,19-64,Female,AfricanAmerican,14905187.21,3507315.001,3375745.137,11547632.14,2373410.985,1693848.29,123565.4691,8191275.157000001,9,2021
Indiana,19-64,Female,Hispanic,11128388.18,2618602.656,2520371.047,8621598.056,1772016.573,1264647.068,92255.43345,6115702.432999999,9,2021
Indiana,19-64,Female,Asian,3416251.52,803872.5066,773716.8472,2646703.815,543983.0289,388228.0521,28321.06137,1877430.71,9,2021
Indiana,19-64,Female,AmericanIndian,345205.0563,81229.63203,78182.46585,267443.8735,54968.344979999994,39229.631010000005,2861.783896,189710.4385,9,2021
Indiana,19-64,Female,OtherPacific_Islander,71598.08575,16847.62738,16215.62255,55469.84043,11400.84192,8136.516062000001,593.5551785,39347.350210000004,9,2021
Indiana,19-64,Female,TwoOrMore_Races,3431593.9669999997,807482.7125,777191.6235,2658590.2090000003,546426.0664,389971.5913,28448.25177,1885862.285,9,2021
Indiana,65+,Male,NonHispanic_White,31231319.39,7137758.427999999,6869999.784,23500657.51,4830143.359,3447161.1210000003,251468.8496,16670114.68,9,2021
Indiana,65+,Male,AfricanAmerican,3549234.983,811159.5157,780730.4988,2670695.871,548914.1706,391747.2934,28577.788439999997,1894449.3969999999,9,2021
Indiana,65+,Male,Hispanic,2649900.608,605621.2407,582902.5786,1993972.968,409825.7798,292483.1396,21336.51317,1414418.215,9,2021
Indiana,65+,Male,Asian,813480.5176,185916.8147,178942.5195,612120.3781,125810.4875,89788.02264,6549.995772,434205.5918,9,2021
Indiana,65+,Male,AmericanIndian,82200.50141,18786.50448,18081.76657,61853.481320000006,12712.88609,9072.891509000001,661.8633452,43875.565039999994,9,2021
Indiana,65+,Male,OtherPacific_Islander,17048.99288,3896.4601880000005,3750.292325,12828.8702,2636.746745,1881.7849059999999,137.2753605,9100.117193,9,2021
Indiana,65+,Male,TwoOrMore_Races,817133.8732,186751.7705,179746.1536,614869.4217,126375.5047,90191.26226,6579.4119200000005,436155.6169,9,2021
Indiana,65+,Female,NonHispanic_White,32507806.54,7429493.041,7150790.56,24461176.88,5027561.08,3588053.563,261746.8898,17351455.96,9,2021
Indiana,65+,Female,AfricanAmerican,3694299.39,844313.2445,812640.5321,2779852.6089999997,571349.4021,407758.797,29745.820410000004,1971879.3730000001,9,2021
Indiana,65+,Female,Hispanic,2758207.402,630374.2048,606726.9851,2075470.6730000002,426576.1877,304437.5167,22208.57959,1472228.346,9,2021
Indiana,65+,Female,Asian,846729.1105,193515.6107,186256.262,637138.9751,130952.6164,93457.84058999999,6817.707337000001,451952.4519,9,2021
Indiana,65+,Female,AmericanIndian,85560.20203,19554.34689,18820.80491,64381.55812,13232.48744,9443.718922,688.9150377999999,45668.848060000004,9,2021
Indiana,65+,Female,OtherPacific_Islander,17745.81968,4055.7163909999995,3903.5743520000005,13353.21205,2744.5159129999997,1958.697258,142.88608190000002,9472.057375,9,2021
Indiana,65+,Female,TwoOrMore_Races,850531.7861,194384.6928,187092.7422,640000.3777,131540.72699999998,93877.56143999999,6848.325783,453982.1785,9,2021
Iowa,0-18,Male,NonHispanic_White,36444407.65,11911354.15,17296592.21,27666187.22,2190464.147,3911845.334,1170287.348,11560055.03,9,2021
Iowa,0-18,Male,AfricanAmerican,1371093.21,448122.9864,650723.7094,1040843.407,82408.54251,147169.4814,44027.96312,434906.5872,9,2021
Iowa,0-18,Male,Hispanic,2379617.6980000003,777745.3654,1129371.544,1806448.5880000002,143025.1604,255421.8051,76413.27338,754807.4812,9,2021
Iowa,0-18,Male,Asian,1022416.01,334162.6322,485240.7802,776150.7067,61451.557539999994,109743.4025,32831.38891,324307.2424,9,2021
Iowa,0-18,Male,AmericanIndian,125023.6969,40862.27839,59336.50845,94909.73316,7514.4567640000005,13419.70955,4014.7078840000004,39657.13562,9,2021
Iowa,0-18,Male,OtherPacific_Islander,58344.39189,19069.06325,27690.37061,44291.208810000004,3506.74649,6262.531123,1873.530346,18506.66329,9,2021
Iowa,0-18,Male,TwoOrMore_Races,695965.2462,227466.6831,330306.5637,528330.8479,41830.47599,74703.04982999999,22348.54055,220758.0549,9,2021
Iowa,0-18,Female,NonHispanic_White,37222303.23,12165598.64,17665783.08,28256714.16,2237218.984,3995342.566,1195266.801,11806801.14,9,2021
Iowa,0-18,Female,AfricanAmerican,1400358.8059999999,457688.0448,664613.2229,1063059.915,84167.52955,150310.7724,44967.72754,444189.5454,9,2021
Iowa,0-18,Female,Hispanic,2430409.965,794346.1203,1153477.66,1845006.7219999998,146077.992,260873.7113,78044.29308999999,770918.6334,9,2021
Iowa,0-18,Female,Asian,1044239.191,341295.2391,495598.1075,792717.4241,62763.22365,112085.8444,33532.16563,331229.4887,9,2021
Iowa,0-18,Female,AmericanIndian,127692.2924,41734.47217,60603.02945,96935.55457000001,7674.850718000001,13706.14945,4100.400688000001,40503.60596,9,2021
Iowa,0-18,Female,OtherPacific_Islander,59589.73644,19476.08701,28281.413739999996,45236.592130000005,3581.5970020000004,6396.203079,1913.5203210000002,18901.682780000003,9,2021
Iowa,0-18,Female,TwoOrMore_Races,710820.4275,232321.8951,337356.8639,539607.9205,42723.33567,76297.5653,22825.563830000003,225470.0732,9,2021
Iowa,19-64,Male,NonHispanic_White,88619788.83,28813812.44,41840814.88,66925080.0,5298778.148,9462834.899,2830949.338,27964012.6,9,2021
Iowa,19-64,Male,AfricanAmerican,3334009.208,1084018.787,1574114.1330000001,2517821.7630000003,199347.9715,356006.0242,106504.5549,1052048.044,9,2021
Iowa,19-64,Male,Hispanic,5786380.722999999,1881382.15,2731973.1610000003,4369836.556,345980.8259,617870.6377,184845.2913,1825894.9330000002,9,2021
Iowa,19-64,Male,Asian,2486150.7369999997,808346.3297,1173807.499,1877524.638,148652.5907,265471.5641,79419.80991,784505.9375,9,2021
Iowa,19-64,Male,AmericanIndian,304012.9977,98846.69792,143536.2431,229588.6106,18177.62658,32462.5554,9711.661538,95931.43258,9,2021
Iowa,19-64,Male,OtherPacific_Islander,141872.7323,46128.45903,66983.58013,107141.3516,8482.892404,15149.192519999999,4532.108718,44768.00187,9,2021
Iowa,19-64,Male,TwoOrMore_Races,1692339.02,550246.6184,799018.4202,1278043.2659999998,101188.788,180708.2251,54061.58256,534018.308,9,2021
Iowa,19-64,Female,NonHispanic_White,90511353.16,29428835.12,42733895.24,68353576.9,5411879.069,9664816.433,2891375.151,28560896.54,9,2021
Iowa,19-64,Female,AfricanAmerican,3405172.692,1107156.862,1607713.154,2571563.957,203602.9976,363604.8721,108777.8645,1074503.712,9,2021
Iowa,19-64,Female,Hispanic,5909889.382999999,1921539.72,2790286.356,4463109.481000001,353365.6888,631058.9118,188790.7617,1864868.144,9,2021
Iowa,19-64,Female,Asian,2539216.921,825600.2535,1198862.0890000002,1917599.87,151825.5382,271137.9796,81115.00329,801250.9949,9,2021
Iowa,19-64,Female,AmericanIndian,310502.0691,100956.5527,146599.9837,234489.1146,18565.622880000003,33155.459460000005,9918.954206999999,97979.06187,9,2021
Iowa,19-64,Female,OtherPacific_Islander,144900.9656,47113.05794,68413.32571,109428.2535,8663.957343,15472.54775,4628.845296,45723.562210000004,9,2021
Iowa,19-64,Female,TwoOrMore_Races,1728461.5180000002,561991.4769,816073.2424,1305322.738,103348.634,184565.391,55215.51175,545416.7778,9,2021
Iowa,65+,Male,NonHispanic_White,24286415.27,7658901.378,11121564.54,17789127.64,1408450.178,2515283.925,752485.0045,7433018.973999999,9,2021
Iowa,65+,Male,AfricanAmerican,913691.3234,288139.3429,418409.9181,669253.63,52988.00554,94628.74913,28309.61309,279641.3085,9,2021
Iowa,65+,Male,Hispanic,1585768.2240000002,500083.7835,726176.4839,1161531.376,91963.9853,164234.0904,49133.0975,485334.9153,9,2021
Iowa,65+,Male,Asian,681334.1581,214863.7856,312005.7748,499058.4313,39512.83899,70564.09257000001,21110.309259999998,208526.8521,9,2021
Iowa,65+,Male,AmericanIndian,83315.31824,26274.104209999998,38152.88007,61026.16687000001,4831.733028000001,8628.761319,2581.423686,25499.207459999998,9,2021
Iowa,65+,Male,OtherPacific_Islander,38880.48185,12261.24863,17804.677359999998,28478.87787,2254.808747,4026.755282,1204.6643869999998,11899.63015,9,2021
Iowa,65+,Male,TwoOrMore_Races,463788.6049,146259.1801,212384.3657,339712.3289,26896.647189999996,48033.438010000005,14369.92519,141945.5882,9,2021
Iowa,65+,Female,NonHispanic_White,24804801.93,7822378.462,11358951.19,18168831.54,1438513.148,2568971.949,768546.5842,7591674.6620000005,9,2021
Iowa,65+,Female,AfricanAmerican,933193.8063,294289.5957,427340.7594,683538.6595,54119.01954,96648.57302000001,28913.87378,285610.1731,9,2021
Iowa,65+,Female,Hispanic,1619615.9980000001,510757.9305,741676.5156,1186323.935,93926.93056000001,167739.6207,50181.82957,495694.2518,9,2021
Iowa,65+,Female,Asian,695877.043,219449.9923,318665.4498,509710.6924,40356.229360000005,72070.26317,21560.90284,212977.7988,9,2021
Iowa,65+,Female,AmericanIndian,85093.66015,26834.917540000002,38967.2425,62328.75314,4934.865003,8812.939789,2636.523445,26043.48083,9,2021
Iowa,65+,Female,OtherPacific_Islander,39710.37474,12522.96152,18184.71317,29086.75147,2302.937002,4112.705235,1230.377608,12153.62439,9,2021
Iowa,65+,Female,TwoOrMore_Races,473688.0415,149381.041,216917.6499,346963.3925,27470.748519999997,49058.69816,14676.647180000002,144975.3766,9,2021
Kansas,0-18,Male,NonHispanic_White,105002306.4,8666723.156,281188.5412,46332.929430000004,43168.83569,60090.51212000001,145745.2655,1199.336133,9,2021
Kansas,0-18,Male,AfricanAmerican,7671801.99,633218.3191,20544.527869999998,3385.230977,3154.052239,4390.403662,10648.61198,87.62730692,9,2021
Kansas,0-18,Male,Hispanic,16055219.67,1325172.264,42994.7108,7084.4668599999995,6600.665867000001,9188.049340000001,22284.96053,183.3826868,9,2021
Kansas,0-18,Male,Asian,3645811.873,300919.5061,9763.219088,1608.737465,1498.876159,2086.418004,5060.458553,41.64245589,9,2021
Kansas,0-18,Male,AmericanIndian,857838.0878,70804.58967999999,2297.228021,378.52646239999996,352.67674339999996,490.92188339999996,1190.69613,9.798224916,9,2021
Kansas,0-18,Male,OtherPacific_Islander,63363.04057999999,5229.884465,169.68161519999998,27.95934098,26.04998672,36.26127548,87.94914598,0.723732522,9,2021
Kansas,0-18,Male,TwoOrMore_Races,4006493.796,330689.6177,10729.09905,1767.8906370000002,1647.160699,2292.8283420000002,5561.092154,45.7621641,9,2021
Kansas,0-18,Female,NonHispanic_White,107613778.4,8882269.893,288181.8732,47485.2579,44242.4712,61585.00012999999,149370.04,1229.16436,9,2021
Kansas,0-18,Female,AfricanAmerican,7862604.426,648966.8483,21055.48292,3469.423754,3232.495459,4499.5957020000005,10913.449509999999,89.80665196,9,2021
Kansas,0-18,Female,Hispanic,16454522.86,1358130.1130000001,44064.01571,7260.661909,6764.828489,9416.56178,22839.20121,187.943527,9,2021
Kansas,0-18,Female,Asian,3736485.458,308403.5594,10006.03635,1648.747756,1536.1541320000001,2138.308504,5186.315271,42.67812939,9,2021
Kansas,0-18,Female,AmericanIndian,879173.0489,72565.54338999999,2354.361495,387.9406485,361.448031,503.13141270000006,1220.309476,10.0419128,9,2021
Kansas,0-18,Female,OtherPacific_Islander,64938.918379999996,5359.954909,173.9017013,28.65470699,26.69786592,37.16311571,90.13649536,0.741732195,9,2021
Kansas,0-18,Female,TwoOrMore_Races,4106137.762,338914.07200000004,10995.93835,1811.8591649999998,1688.126599,2349.852393,5699.399937,46.90029727,9,2021
Kansas,19-64,Male,NonHispanic_White,236668023.8,19475021.4,631859.6726,104114.8743,97004.82911,135029.5825,327504.6535,2695.0320699999997,9,2021
Kansas,19-64,Male,AfricanAmerican,17291717.47,1422906.915,46165.67445,7606.963383,7087.4809,9865.690145999999,23928.530130000003,196.9076024,9,2021
Kansas,19-64,Male,Hispanic,36187368.08,2977798.8430000003,96613.55251000001,15919.5282,14832.37744,20646.495130000003,50076.60626,412.0798235,9,2021
Kansas,19-64,Male,Asian,8217410.845,676197.1872,21938.960919999998,3614.9991170000003,3368.129424,4688.3965880000005,11371.372640000001,93.57489617,9,2021
Kansas,19-64,Male,AmericanIndian,1933508.4340000001,159105.2205,5162.108452,850.5880276,792.5010409,1103.1521380000001,2675.617092,22.01762263,9,2021
Kansas,19-64,Male,OtherPacific_Islander,142815.9639,11752.09015,381.2921016,62.82752476,58.53700870000001,81.48282840000002,197.630808,1.626301671,9,2021
Kansas,19-64,Male,TwoOrMore_Races,9030363.255,743093.7004,24109.39288,3972.6327200000005,3701.3400890000003,5152.221919,12496.34801,102.8323057,9,2021
Kansas,19-64,Female,NonHispanic_White,242554103.2,19959377.16,647574.4115,106704.2753,99417.3989,138387.8513,335649.8958,2762.059176,9,2021
Kansas,19-64,Female,AfricanAmerican,17721773.13,1458295.486,47313.84318,7796.153243000001,7263.750911,10111.05593,24523.6474,201.80481559999998,9,2021
Kansas,19-64,Female,Hispanic,37087370.19,3051858.5319999997,99016.391,16315.45666,15201.26779,21159.98617,51322.04227,422.3285023,9,2021
Kansas,19-64,Female,Asian,8421782.909,693014.6273,22484.596380000003,3704.906369,3451.896875,4804.999896,11654.18568,95.90216141,9,2021
Kansas,19-64,Female,AmericanIndian,1981595.979,163062.2652,5290.493265,871.7426752,812.2110294,1130.588211,2742.161336,22.56521445,9,2021
Kansas,19-64,Female,OtherPacific_Islander,146367.8848,12044.37186,390.7750707,64.39008396,59.99286013,83.50935648,202.5460078,1.666748795,9,2021
Kansas,19-64,Female,TwoOrMore_Races,9254953.945,761574.8979,24709.008319999997,4071.4345399999997,3793.3946939999996,5280.360847999999,12807.139879999999,105.3898084,9,2021
Kansas,65+,Male,NonHispanic_White,59334275.09,4750233.063999999,154119.5076,25395.08986,23660.849309999998,32935.62427,79883.01538,657.3564252,9,2021
Kansas,65+,Male,AfricanAmerican,4335150.5819999995,347067.1142,11260.46071,1855.4459190000002,1728.7367969999998,2406.381312,5836.50681,48.02854817,9,2021
Kansas,65+,Male,Hispanic,9072418.054,726327.2391,23565.41142,3882.998004,3617.826563,5035.972072,12214.39227,100.51209509999998,9,2021
Kansas,65+,Male,Asian,2060160.505,164934.0543,5351.22275,881.7493948999999,821.5343864,1143.5662140000002,2773.6385600000003,22.82424017,9,2021
Kansas,65+,Male,AmericanIndian,484743.6483,38808.01277,1259.1112349999999,207.47044590000002,193.3022086,269.07440330000003,652.6208377,5.370409453,9,2021
Kansas,65+,Male,OtherPacific_Islander,35804.92857,2866.5009440000003,93.00253443,15.32452157,14.27800404,19.87481388,48.20494824,0.396677971,9,2021
Kansas,65+,Male,TwoOrMore_Races,2263973.176,181251.0597,5880.621792,968.9812868999999,902.8091786,1256.69977,3048.035958,25.08225324,9,2021
Kansas,65+,Female,NonHispanic_White,60809955.02,4868374.283,157952.5546,26026.68137,24249.30919,33754.75351,81869.75512999999,673.705284,9,2021
Kansas,65+,Female,AfricanAmerican,4442968.444,355698.8869,11540.515290000001,1901.5920010000002,1771.7315449999999,2466.229496,5981.664326,49.22304772,9,2021
Kansas,65+,Female,Hispanic,9298054.674,744391.4444,24151.4977,3979.570553,3707.8041350000003,5161.219796,12518.17172,103.0118927,9,2021
Kansas,65+,Female,Asian,2111397.965,169036.0657,5484.310953,903.6790448999999,841.9664521,1172.00741,2842.620658,23.39189307,9,2021
Kansas,65+,Female,AmericanIndian,496799.5211,39773.19193,1290.4261060000001,212.6303635,198.1097534,275.76644930000003,668.8519195,5.50397484,9,2021
Kansas,65+,Female,OtherPacific_Islander,36695.41917,2937.792586,95.31556468,15.70565185,14.63310679,20.36911273,49.40383497,0.406543596,9,2021
Kansas,65+,Female,TwoOrMore_Races,2320279.582,185758.885,6026.876475,993.0804478,925.2625983999999,1287.954667,3123.842488,25.70606431,9,2021
Kentucky,0-18,Male,NonHispanic_White,104666351.0,10876941.55,4389826.495,8556549.615,2684597.15,7283776.989,84939.68522,3973377.463,9,2021
Kentucky,0-18,Male,AfricanAmerican,9821515.974,1020653.287,411925.6153,802916.0081,251912.9934,683483.5777,7970.436222,372847.5279,9,2021
Kentucky,0-18,Male,Hispanic,4135525.985,429764.4274,173448.6907,338082.2293,106072.4977,287793.0559,3356.095555,156994.1589,9,2021
Kentucky,0-18,Male,Asian,1736748.958,180483.1899,72841.23808,141980.4788,44546.03852,120861.117,1409.4205869999998,65931.01892999999,9,2021
Kentucky,0-18,Male,AmericanIndian,266530.7807,27697.91528,11178.60584,21789.08338,6836.273239,18547.99321,216.2972187,10118.12667,9,2021
Kentucky,0-18,Male,OtherPacific_Islander,45854.75797,4765.232736,1923.2010050000001,3748.659507,1176.13303,3191.052595,37.21242473,1740.752975,9,2021
Kentucky,0-18,Male,TwoOrMore_Races,2209626.15,229624.6525,92674.24845,180638.53,56674.9104,153768.8469,1793.1737170000001,83882.53399,9,2021
Kentucky,0-18,Female,NonHispanic_White,109900919.6,11420918.64,4609370.291999999,8984479.373,2818859.097,7648052.903,89187.68478,4172093.83,9,2021
Kentucky,0-18,Female,AfricanAmerican,10312709.17,1071698.1509999998,432526.8199,843071.4058,264511.6543,717665.9264,8369.053304000001,391494.3609,9,2021
Kentucky,0-18,Female,Hispanic,4342351.717,451257.7858,182123.1985,354990.3819,111377.3905,302186.1488,3523.940449,164845.7435,9,2021
Kentucky,0-18,Female,Asian,1823607.166,189509.5067,76484.17066,149081.1999,46773.872910000006,126905.6176,1479.908463,69228.35796000001,9,2021
Kentucky,0-18,Female,AmericanIndian,279860.5056,29083.14212,11737.669759999999,22878.798,7178.1686150000005,19475.61458,227.1146651,10624.15394,9,2021
Kentucky,0-18,Female,OtherPacific_Islander,48148.04398,5003.551332,2019.3840440000001,3936.1372899999997,1234.95374,3350.643368,39.07349077,1827.8114309999999,9,2021
Kentucky,0-18,Female,TwoOrMore_Races,2320133.869,241108.6298,97309.06862,189672.6157,59509.333360000004,161459.1273,1882.853837,88077.66335,9,2021
Kentucky,19-64,Male,NonHispanic_White,261090565.8,27194974.82,10975624.03,21393435.86,6712139.766,18211197.6,212369.6804,9934401.097000001,9,2021
Kentucky,19-64,Male,AfricanAmerican,24499804.75,2551879.1569999997,1029913.298,2007483.494,629843.1855,1708873.639,19928.011140000002,932208.6624,9,2021
Kentucky,19-64,Male,Hispanic,10316083.53,1074514.626,433663.5215,845287.0387,265206.8038,719551.9875,8391.047586,392523.2273,9,2021
Kentucky,19-64,Male,Asian,4332326.138,451251.4646,182120.6473,354985.4092,111375.8303,302181.9158,3523.891086,164843.4343,9,2021
Kentucky,19-64,Male,AmericanIndian,664861.9321,69251.46239,27949.20825,54477.95884,17092.33039,46374.45242,540.7951667,25297.75477,9,2021
Kentucky,19-64,Male,OtherPacific_Islander,114384.8485,11914.230090000001,4808.465935,9372.552058,2940.615981,7978.4004159999995,93.04002867,4352.301896,9,2021
Kentucky,19-64,Male,TwoOrMore_Races,5511919.8889999995,574116.9624,231707.9523,451639.8523,141700.9326,384459.1701,4483.366382,209726.5476,9,2021
Kentucky,19-64,Female,NonHispanic_White,274148215.0,28555048.62,11524536.42,22463363.37,7047826.985,19121975.16,222990.703,10431239.9,9,2021
Kentucky,19-64,Female,AfricanAmerican,25725087.83,2679503.6180000002,1081421.273,2107881.664,661342.8734,1794337.7480000001,20924.6499,978830.2384,9,2021
Kentucky,19-64,Female,Hispanic,10832011.01,1128253.201,455351.8813,887561.4945,278470.3141,755538.1878,8810.700265000001,412154.0805,9,2021
Kentucky,19-64,Female,Asian,4548994.23,473819.4317,191228.8566,372738.9228,116945.9531,317294.6236,3700.1277619999996,173087.5764,9,2021
Kentucky,19-64,Female,AmericanIndian,698112.9759,72714.86329,29347.002739999996,57202.50796,17947.15122,48693.729360000005,567.8413892000001,26562.9449,9,2021
Kentucky,19-64,Female,OtherPacific_Islander,120105.4582,12510.084009999999,5048.9467079999995,9841.291692,3087.68193,8377.415804,97.69314223,4569.969015,9,2021
Kentucky,19-64,Female,TwoOrMore_Races,5787581.767999999,602829.673,243296.1195,474227.2434,148787.673,403686.7241,4707.588291,220215.3819,9,2021
Kentucky,65+,Male,NonHispanic_White,67008669.65,6832291.862000001,2757445.712,5374750.25,1686315.145,4575265.025,53354.40275,2495855.511,9,2021
Kentucky,65+,Male,AfricanAmerican,6287853.862000001,641117.8284,258748.8419,504347.3373,158237.781,429326.5037,5006.5862990000005,234202.1532,9,2021
Kentucky,65+,Male,Hispanic,2647613.984,269954.195,108950.8547,212364.5193,66628.86432000001,180775.6478,2108.113227,98615.02977000001,9,2021
Kentucky,65+,Male,Asian,1111887.785,113369.5372,45754.82878,89184.26799,27981.352580000002,75918.2554,885.3199,41414.212080000005,9,2021
Kentucky,65+,Male,AmericanIndian,170636.2443,17398.295309999998,7021.780654000001,13686.694590000001,4294.167971,11650.82137,135.86592530000001,6355.646409,9,2021
Kentucky,65+,Male,OtherPacific_Islander,29356.773210000003,2993.255108,1208.0482849999999,2354.700145,738.7815864,2004.442387,23.37478284,1093.444543,9,2021
Kentucky,65+,Male,TwoOrMore_Races,1414629.509,144237.4805,58212.82671,113467.1132,35600.03769,96589.06751000001,1126.372348,52690.35894,9,2021
Kentucky,65+,Female,NonHispanic_White,70359904.1,7173988.122,2895350.958,5643552.007,1770651.0590000001,4804082.965,56022.76065,2620678.12,9,2021
Kentucky,65+,Female,AfricanAmerican,6602321.715,673181.3831,271689.3769,529570.7327,166151.5615,450797.9607,5256.975459,245915.0603,9,2021
Kentucky,65+,Female,Hispanic,2780026.33,283455.1316,114399.6997,222985.2837,69961.10396000001,189816.59100000001,2213.544087,103546.96,9,2021
Kentucky,65+,Female,Asian,1167495.465,119039.3692,48043.11713,93644.54742,29380.754680000002,79715.07562999999,929.5964774,43485.41772,9,2021
Kentucky,65+,Female,AmericanIndian,179170.0961,18268.41804,7372.953619,14371.19292,4508.9276979999995,12233.501709999999,142.6608455,6673.504699,9,2021
Kentucky,65+,Female,OtherPacific_Islander,30824.96278,3142.9536420000004,1268.4651390000001,2472.463298,775.7294964,2104.6884649999997,24.54380138,1148.129841,9,2021
Kentucky,65+,Female,TwoOrMore_Races,1485377.894,151451.0786,61124.163870000004,119141.8252,37380.465110000005,101419.6754,1182.704429,55325.5067,9,2021
Louisiana,0-18,Male,NonHispanic_White,15079511.74,11149125.49,3376790.318,7891895.039,4181982.712,816958.6915,18930.06397,1484774.5180000002,9,2021
Louisiana,0-18,Male,AfricanAmerican,8079751.77,5973811.885,1809317.7040000001,4228555.541,2240747.765,437734.56,10142.9158,795556.8951,9,2021
Louisiana,0-18,Male,Hispanic,1237560.702,914997.7673,277129.8614,647680.0666,343211.2095,67046.99659,1553.571738,121853.9848,9,2021
Louisiana,0-18,Male,Asian,425043.5035,314258.4085,95180.98546,222447.4356,117876.7996,23027.4687,533.5783313999999,41851.074089999995,9,2021
Louisiana,0-18,Male,AmericanIndian,135139.1614,99915.93199999999,30262.028360000004,70725.37202000001,37477.979830000004,7321.398359000001,169.6469365,13306.21221,9,2021
Louisiana,0-18,Male,OtherPacific_Islander,4485.947265999999,3316.711436,1004.5486589999999,2347.730191,1244.082318,243.0339704,5.631433577,441.6999904,9,2021
Louisiana,0-18,Male,TwoOrMore_Races,442987.2925,327525.2543,99199.18009,231838.3564,122853.1289,23999.604580000003,556.1040658,43617.87405,9,2021
Louisiana,0-18,Female,NonHispanic_White,16168591.41,11954342.94,3620670.477,8461867.241,4484015.859,875961.4713,20297.24007,1592008.61,9,2021
Louisiana,0-18,Female,AfricanAmerican,8663291.451,6405255.372,1939991.1090000002,4533952.294,2402580.117,469348.8339,10875.4623,853013.9842,9,2021
Louisiana,0-18,Female,Hispanic,1326940.4009999998,981081.1719,297144.8662,694457.1248,367998.7729,71889.29671000001,1665.774536,130654.5814,9,2021
Louisiana,0-18,Female,Asian,455741.1978,336954.929,102055.1919,238513.1403,126390.15400000001,24690.56951,572.1146798999999,44873.66229,9,2021
Louisiana,0-18,Female,AmericanIndian,144899.2463,107132.10800000001,32447.62698,75833.33352,40184.732339999995,7850.167878,181.8992584,14267.219809999999,9,2021
Louisiana,0-18,Female,OtherPacific_Islander,4809.933486,3556.2525490000003,1077.099651,2517.28908,1333.933024,260.5864856,6.038149655,473.6006575,9,2021
Louisiana,0-18,Female,TwoOrMore_Races,474980.9318,351179.9392,106363.5905,248582.2966,131725.8861,25732.91545,596.2672785,46768.06492,9,2021
Louisiana,19-64,Male,NonHispanic_White,35598264.68,26429520.68,8004838.549,18708104.35,9913584.58,1936638.586,44874.59734,3519727.0710000005,9,2021
Louisiana,19-64,Male,AfricanAmerican,19073902.86,14161199.0,4289071.7930000005,10023987.64,5311796.825,1037670.1390000001,24044.25379,1885904.632,9,2021
