State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Month,Year
Florida,19-64,Female,AmericanIndian,1518977.821,529457.5477,148403.0184,261443.8726,27028.12095,7275.986602,0.0,22178.3533,8,2021
Florida,19-64,Female,OtherPacific_Islander,420038.883,146409.4827,41037.49062,72296.37635,7474.014154,2012.009157,0.0,6132.920849,8,2021
Florida,19-64,Female,TwoOrMore_Races,19668564.9,6855709.147000001,1921604.3569999998,3385319.855,349975.0581,94213.49854,0.0,287177.5844,8,2021
Florida,65+,Male,NonHispanic_White,166029755.3,59342846.18,16633359.05,29303243.64,3029375.313,815509.677,0.0,2485801.957,8,2021
Florida,65+,Male,AfricanAmerican,45966608.27,16429521.08,4605072.738,8112827.24,838705.7372,225780.0947,0.0,688213.2942,8,2021
Florida,65+,Male,Hispanic,74154238.04,26504427.08,7428994.063999999,13087772.73,1353016.618,364232.8967,0.0,1110239.244,8,2021
Florida,65+,Male,Asian,7965541.142000001,2847067.2739999997,798011.8119,1405869.6430000002,145339.0909,39125.37167,0.0,119260.296,8,2021
Florida,65+,Male,AmericanIndian,472223.274,168783.4392,47308.74447,83344.54041,8616.175611,2319.479716,0.0,7070.139545999999,8,2021
Florida,65+,Male,OtherPacific_Islander,130582.6417,46673.234000000004,13082.16085,23047.04333,2382.6080469999997,641.3995356,0.0,1955.08682,8,2021
Florida,65+,Male,TwoOrMore_Races,6114608.116,2185501.317,612579.7878,1079191.203,111567.007,30033.906160000002,0.0,91548.07702000001,8,2021
Florida,65+,Female,NonHispanic_White,177287977.7,63366793.32,17761241.55,31290251.53,3234792.5939999996,870808.1341,0.0,2654360.365,8,2021
Florida,65+,Female,AfricanAmerican,49083533.29,17543581.64,4917335.6389999995,8662945.58,895577.0835,241089.8957,0.0,734879.9793,8,2021
Florida,65+,Female,Hispanic,79182522.89,28301651.52,7932742.727000001,13975234.48,1444762.595,388930.9694,0.0,1185522.86,8,2021
Florida,65+,Female,Asian,8505672.238,3040122.527,852123.7657,1501199.5019999999,155194.3111,41778.40296,0.0,127347.1533,8,2021
Florida,65+,Female,AmericanIndian,504244.008,180228.3847,50516.67769,88996.00553,9200.425229999999,2476.760069,0.0,7549.554837000001,8,2021
Florida,65+,Female,OtherPacific_Islander,139437.2498,49838.07422,13969.242059999999,24609.8279,2544.1690350000003,684.8918517999999,0.0,2087.6582510000003,8,2021
Florida,65+,Female,TwoOrMore_Races,6529230.29,2333696.801,654117.8812,1152369.499,119132.1942,32070.45915,0.0,97755.81134,8,2021
Georgia,0-18,Male,NonHispanic_White,108441400.4,80543416.06,25016462.93,46313840.68,6596248.16,571737.5374,9377296.211000001,3438795.4260000004,8,2021
Georgia,0-18,Male,AfricanAmerican,61649235.31,45789154.23,14221928.19,26329546.2,3749985.277,325034.3673,5331018.766,1954964.687,8,2021
Georgia,0-18,Male,Hispanic,18704696.43,13892665.91,4315006.473999999,7988520.317000001,1137764.903,98617.10595,1617458.63,593146.3839,8,2021
Georgia,0-18,Male,Asian,7599923.8270000005,5644742.915,1753234.576,3245823.642,462286.3902,40069.21449,657191.2261,241001.8977,8,2021
Georgia,0-18,Male,AmericanIndian,326551.304,242541.6625,75332.47043,139465.6008,19863.3864,1721.682288,28238.000369999998,10355.29905,8,2021
Georgia,0-18,Male,OtherPacific_Islander,60848.069070000005,45194.0986,14037.10629,25987.37904,3701.252124,320.8103642,5261.7392,1929.5588289999998,8,2021
Georgia,0-18,Male,TwoOrMore_Races,4212714.649,3128938.0930000003,971835.6589,1799192.876,256250.022,22210.77088,364287.744,133589.7896,8,2021
Georgia,0-18,Female,NonHispanic_White,116747037.7,86712318.34,26932499.31,49861064.91,7101461.525,615527.4978,10095512.88,3702176.27,8,2021
Georgia,0-18,Female,AfricanAmerican,66371013.04,49296192.2,15311200.16,28346152.96,4037200.4689999996,349929.0806,5739326.924,2104697.423,8,2021
Georgia,0-18,Female,Hispanic,20137308.19,14956719.34,4645497.215,8600369.225,1224907.476,106170.2906,1741341.4340000001,638576.0697,8,2021
Georgia,0-18,Female,Asian,8182009.734,6077079.525,1887516.5980000002,3494424.5810000002,497693.3758,43138.15644,707526.1715,259460.4785,8,2021
Georgia,0-18,Female,AmericanIndian,351562.201,261118.1755,81102.26107000001,150147.4133,21384.74339,1853.5476879999999,30400.777589999998,11148.42195,8,2021
Georgia,0-18,Female,OtherPacific_Islander,65508.48466,48655.56065,15112.22256,27977.77887,3984.734794,345.3815568,5664.7411649999995,2077.345705,8,2021
Georgia,0-18,Female,TwoOrMore_Races,4535370.755,3368586.6489999997,1046269.542,1936994.8909999998,275876.4722,23911.91645,392188.9133,143821.5676,8,2021
Georgia,19-64,Male,NonHispanic_White,251553408.3,187544030.2,58250425.79,107841022.4,15359256.22,1331281.528,21834881.24,8007179.046,8,2021
Georgia,19-64,Male,AfricanAmerican,143008806.6,106619298.6,33115527.76,61307918.76,8731779.536,756837.2215,12413190.22,4552103.3780000005,8,2021
Georgia,19-64,Male,Hispanic,43389610.61,32348845.92,10047422.18,18601139.23,2649267.014,229628.3223,3766226.0319999997,1381131.678,8,2021
Georgia,19-64,Male,Asian,17629675.88,13143691.79,4082378.106,7557847.396000001,1076426.318,93300.51222,1530259.0480000002,561168.9869,8,2021
Georgia,19-64,Male,AmericanIndian,757506.7565,564754.3041,175410.4284,324743.3762,46251.57116,4008.909118,65751.72317000001,24112.14489,8,2021
Georgia,19-64,Male,OtherPacific_Islander,141150.3273,105233.7213,32685.17299,60511.188120000006,8618.305185,747.0016991,12251.87388,4492.946252000001,8,2021
Georgia,19-64,Male,TwoOrMore_Races,9772307.66,7285681.302,2262903.476,4189391.2569999998,596673.9956,51717.41763,848238.0685,311061.6455,8,2021
Georgia,19-64,Female,NonHispanic_White,270820140.1,201908218.6,62711885.24,116100676.2,16535637.3,1433245.736,23507237.04,8620457.046,8,2021
Georgia,19-64,Female,AfricanAmerican,153961996.8,114785379.3,35651879.77,66003554.71,9400555.426,814804.1552,13363929.11,4900753.613,8,2021
Georgia,19-64,Female,Hispanic,46712865.09,34826476.98,10816964.47,20025819.43,2852177.0730000003,247215.7894,4054685.12,1486913.96,8,2021
Georgia,19-64,Female,Asian,18979950.71,14150380.53,4395051.603,8136710.626,1158870.906,100446.4935,1647463.1469999999,604149.4912,8,2021
Georgia,19-64,Female,AmericanIndian,815524.9706,608009.4115,188845.2917,349615.8022,49794.02611,4315.955551,70787.71463,25958.91863,8,2021
Georgia,19-64,Female,OtherPacific_Islander,151961.1746,113293.6792,35188.56368,65145.80165,9278.389958,804.2153201,13190.25738,4837.065582,8,2021
Georgia,19-64,Female,TwoOrMore_Races,10520778.66,7843699.054,2436221.559,4510261.001,642373.8647,55678.50732999999,913205.4862,334886.1738,8,2021
Georgia,65+,Male,NonHispanic_White,52567934.71,41134341.93,12776162.1,23652949.57,3368771.037,291992.1765,4789080.568,1756227.8059999999,8,2021
Georgia,65+,Male,AfricanAmerican,29885015.91,23384986.87,7263283.403,13446767.09,1915155.628,165998.3579,2722605.515,998420.3528,8,2021
Georgia,65+,Male,Hispanic,9067268.191,7095125.807,2203717.702,4079818.591,581068.1101,50364.75922,826052.5764,302925.8922,8,2021
Georgia,65+,Male,Asian,3684130.765,2882827.6289999997,895394.733,1657675.1530000002,236094.3622,20463.75545,335634.2446,123082.1208,8,2021
Georgia,65+,Male,AmericanIndian,158298.6531,123868.4944,38473.05899,71226.5011,10144.4335,879.2806586000002,14421.43405,5288.556565,8,2021
Georgia,65+,Male,OtherPacific_Islander,29496.64343,23081.0859,7168.892979000001,13272.01884,1890.2671109999999,163.8411165,2687.223736,985.4453227,8,2021
Georgia,65+,Male,TwoOrMore_Races,2042150.947,1597980.514,496326.3572,918866.1043,130869.493,11343.26663,186045.4566,68225.66451,8,2021
Georgia,65+,Female,NonHispanic_White,56594166.37,44284863.08,13754701.37,25464553.07,3626788.642,314356.1547,5155881.127,1890739.083,8,2021
Georgia,65+,Female,AfricanAmerican,32173939.72,25176066.83,7819585.677,14476668.68,2061839.3490000002,178712.3412,2931132.645,1074890.385,8,2021
Georgia,65+,Female,Hispanic,9761739.498,7638548.72,2372502.685,4392296.053,625572.7085,54222.247429999996,889320.7847,326127.2949,8,2021
Georgia,65+,Female,Asian,3966302.0930000003,3103626.334,963973.9277,1784638.1809999999,254177.0699,22031.09533,361340.8133,132509.1058,8,2021
Georgia,65+,Female,AmericanIndian,170422.9082,133355.7085,41419.74976,76681.81137000001,10921.405990000001,946.6256599999999,15525.986369999999,5693.6125,8,2021
Georgia,65+,Female,OtherPacific_Islander,31755.8214,24848.88978,7717.965794,14288.536280000002,2035.0445949999998,176.38987450000002,2893.040939,1060.921584,8,2021
Georgia,65+,Female,TwoOrMore_Races,2198561.3680000002,1720371.469,534340.4985,989242.9952,140892.9208,12212.05898,200294.8677,73451.13765,8,2021
Hawaii,0-18,Male,NonHispanic_White,5204938.058,448576.6525,12516.16777,38640.1315,0.0,138798.8678,1690.435627,0.0,8,2021
Hawaii,0-18,Male,AfricanAmerican,346761.17600000004,29884.883510000003,833.8468212,2574.266454,0.0,9246.999309,112.6194855,0.0,8,2021
Hawaii,0-18,Male,Hispanic,2413246.56,207980.5852,5803.0659479999995,17915.32644,0.0,64353.4825,783.7630182999999,0.0,8,2021
Hawaii,0-18,Male,Asian,8846810.511,762443.7792,21273.67575,65676.46294,0.0,235915.8301,2873.226061,0.0,8,2021
Hawaii,0-18,Male,AmericanIndian,29923.55326,2578.898577,71.95632467,222.1448209,0.0,797.9644074,9.718432757999999,0.0,8,2021
Hawaii,0-18,Male,OtherPacific_Islander,2066485.384,178095.7017,4969.219127,15341.05999,0.0,55106.48319,671.1435328,0.0,8,2021
Hawaii,0-18,Male,TwoOrMore_Races,5078203.009,437654.2585,12211.41157,37699.28284,0.0,135419.2538,1649.275206,0.0,8,2021
Hawaii,0-18,Female,NonHispanic_White,5412200.562000001,466439.1359,13014.56606,40178.79542,0.0,144325.8886,1757.7493809999999,0.0,8,2021
Hawaii,0-18,Female,AfricanAmerican,360569.3306,31074.910310000003,867.0509012,2676.7746690000004,0.0,9615.218144,117.10403390000002,0.0,8,2021
Hawaii,0-18,Female,Hispanic,2509342.905,216262.4469,6034.146119,18628.72118,0.0,66916.06129,814.9727432999999,0.0,8,2021
Hawaii,0-18,Female,Asian,9199093.684,792804.5645,22120.80116,68291.72329,0.0,245310.0832,2987.638955,0.0,8,2021
Hawaii,0-18,Female,AmericanIndian,31115.1199,2681.591245,74.82165137,230.9907075,0.0,829.7396368,10.10542424,0.0,8,2021
Hawaii,0-18,Female,OtherPacific_Islander,2148773.574,185187.5365,5167.095218,15951.94651,0.0,57300.84315,697.8687095,0.0,8,2021
Hawaii,0-18,Female,TwoOrMore_Races,5280418.8780000005,455081.8083,12697.674359999999,39200.481830000004,0.0,140811.6972,1714.949938,0.0,8,2021
Hawaii,19-64,Male,NonHispanic_White,13323723.68,1147323.781,32012.58212,98829.80202999999,0.0,355005.6404,4323.624479,0.0,8,2021
Hawaii,19-64,Male,AfricanAmerican,887647.4688,76436.51836,2132.72867,6584.197159,0.0,23651.035219999998,288.0466765,0.0,8,2021
Hawaii,19-64,Male,Hispanic,6177485.683999999,531951.6075,14842.492419999999,45822.00155,0.0,164596.7984,2004.6294079999998,0.0,8,2021
Hawaii,19-64,Male,Asian,22646275.02,1950101.225,54411.64617000001,167980.5834,0.0,603401.5382,7348.845664,0.0,8,2021
Hawaii,19-64,Male,AmericanIndian,76599.02015,6596.044732,184.0425756,568.1794503,0.0,2040.9522780000002,24.8568198,0.0,8,2021
Hawaii,19-64,Male,OtherPacific_Islander,5289838.215,455515.0891,12709.76375,39237.80439,0.0,140945.7632,1716.582732,0.0,8,2021
Hawaii,19-64,Male,TwoOrMore_Races,12999304.3,1119387.591,31233.10768,96423.39494,0.0,346361.6072,4218.3485359999995,0.0,8,2021
Hawaii,19-64,Female,NonHispanic_White,13854279.15,1193010.626,33287.33464,102765.2403,0.0,369142.0925,4495.792759,0.0,8,2021
Hawaii,19-64,Female,AfricanAmerican,922993.91,79480.24799,2217.654692,6846.3822549999995,0.0,24592.82794,299.5167986,0.0,8,2021
Hawaii,19-64,Female,Hispanic,6423475.384,553134.1116,15433.5258,47646.65011,0.0,171151.1021,2084.454472,0.0,8,2021
Hawaii,19-64,Female,Asian,23548057.82,2027754.956,56578.337470000006,174669.6305,0.0,627429.2043,7641.479339,0.0,8,2021
Hawaii,19-64,Female,AmericanIndian,79649.22066,6858.701603,191.3712171,590.8045601,0.0,2122.223731,25.84662729,0.0,8,2021
Hawaii,19-64,Female,OtherPacific_Islander,5500481.473999999,473653.8636,13215.87111,40800.26786,0.0,146558.2741,1784.9376730000001,0.0,8,2021
Hawaii,19-64,Female,TwoOrMore_Races,13516941.27,1163962.007,32476.82125,100263.0092,0.0,360153.8508,4386.3246899999995,0.0,8,2021
Hawaii,65+,Male,NonHispanic_White,3803734.645,339375.2543,9469.234735,29233.58668,0.0,105009.70300000001,1278.916363,0.0,8,2021
Hawaii,65+,Male,AfricanAmerican,253410.7965,22609.71427,630.8553408,1947.587615,0.0,6995.911902,85.20342358,0.0,8,2021
Hawaii,65+,Male,Hispanic,1763584.781,157349.8389,4390.3688950000005,13554.02345,0.0,48687.28537,592.9639276,0.0,8,2021
Hawaii,65+,Male,Asian,6465191.182999999,576834.6392,16094.816969999998,49688.19975,0.0,178484.5341,2173.768563,0.0,8,2021
Hawaii,65+,Male,AmericanIndian,21867.93675,1951.092094,54.43929337,168.0659363,0.0,603.7081337000001,7.352579700000001,0.0,8,2021
Hawaii,65+,Male,OtherPacific_Islander,1510173.985,134740.1246,3759.513554,11606.43583,0.0,41691.37347,507.760504,0.0,8,2021
Hawaii,65+,Male,TwoOrMore_Races,3711117.501,331111.8054,9238.668316,28521.77801,0.0,102452.8215,1247.776026,0.0,8,2021
Hawaii,65+,Female,NonHispanic_White,3955200.725,352889.2988,9846.303065,30397.678610000003,0.0,109191.2271,1329.843272,0.0,8,2021
Hawaii,65+,Female,AfricanAmerican,263501.7054,23510.04122,655.9762272,2025.141253,0.0,7274.491628,88.59625452,0.0,8,2021
Hawaii,65+,Female,Hispanic,1833811.361,163615.566,4565.194962,14093.749530000001,0.0,50626.030569999995,616.5759642,0.0,8,2021
Hawaii,65+,Female,Asian,6722637.418,599804.4018,16735.71836,51666.801719999996,0.0,185591.8524,2260.3288079999998,0.0,8,2021
Hawaii,65+,Female,AmericanIndian,22738.72585,2028.7852829999997,56.60708559,174.7583822,0.0,627.7480085,7.645362065,0.0,8,2021
Hawaii,65+,Female,OtherPacific_Islander,1570309.656,140105.5248,3909.2187340000005,12068.60828,0.0,43351.53894,527.9797097000001,0.0,8,2021
Hawaii,65+,Female,TwoOrMore_Races,3858895.534,344296.7965,9606.555408,29657.52546,0.0,106532.5297,1297.462915,0.0,8,2021
Idaho,0-18,Male,NonHispanic_White,28277456.53,24623892.24,16038190.75,19685621.11,991019.186,1853301.461,0.0,964942.8091,8,2021
Idaho,0-18,Male,AfricanAmerican,192162.5378,167334.3435,108989.2733,133775.7838,6734.578890999999,12594.31207,0.0,6557.374029,8,2021
Idaho,0-18,Male,Hispanic,4071311.79,3545281.475,2309135.373,2834282.54,142684.2649,266833.337,0.0,138929.8586,8,2021
Idaho,0-18,Male,Asian,384325.0756,334668.687,217978.5466,267551.5676,13469.157780000001,25188.62414,0.0,13114.74806,8,2021
Idaho,0-18,Male,AmericanIndian,380101.7232,330991.0091,215583.1779,264611.4404,13321.145059999999,24911.82607,0.0,12970.62995,8,2021
Idaho,0-18,Male,OtherPacific_Islander,38010.17232,33099.10091,21558.31779,26461.14404,1332.1145060000001,2491.182607,0.0,1297.062995,8,2021
Idaho,0-18,Male,TwoOrMore_Races,806660.3236,702436.4749,457515.411,561564.2792,28270.43007,52868.430889999996,0.0,27526.559110000002,8,2021
Idaho,0-18,Female,NonHispanic_White,28586884.05,24893340.45,16213689.48,19901032.03,1001863.465,1873581.3080000002,0.0,975501.7455,8,2021
Idaho,0-18,Female,AfricanAmerican,194265.2863,169165.4082,110181.894,135239.6322,6808.272368000001,12732.125979999999,0.0,6629.128433,8,2021
Idaho,0-18,Female,Hispanic,4115862.33,3584075.901,2334403.206,2865296.8230000003,144245.5948,269753.1746,0.0,140450.1057,8,2021
Idaho,0-18,Female,Asian,388530.5726,338330.8164,220363.7881,270479.2644,13616.544740000001,25464.251959999998,0.0,13258.256870000001,8,2021
Idaho,0-18,Female,AmericanIndian,384261.0059,334612.8953,217942.208,267506.9648,13466.912380000002,25184.42501,0.0,13112.561740000001,8,2021
Idaho,0-18,Female,OtherPacific_Islander,38426.100589999995,33461.28953,21794.2208,26750.696480000002,1346.691238,2518.442501,0.0,1311.256174,8,2021
Idaho,0-18,Female,TwoOrMore_Races,815487.2458,710122.9223,462521.797,567709.2253,28579.780710000003,53446.94642,0.0,27827.769910000003,8,2021
Idaho,19-64,Male,NonHispanic_White,59178594.59,51474934.39,33526983.02,41151741.78,2071672.792,3874227.932,0.0,2017161.5159999998,8,2021
Idaho,19-64,Male,AfricanAmerican,402154.5895,349803.527,227836.2672,279651.1464,14078.27825,26327.73817,0.0,13707.84093,8,2021
Idaho,19-64,Male,Hispanic,8520374.159,7411221.977999999,4827124.431,5924916.596,298273.8513,557800.8702,0.0,290425.465,8,2021
Idaho,19-64,Male,Asian,804309.1789,699607.054,455672.5345,559302.2928,28156.5565,52655.47634,0.0,27415.68187,8,2021
Idaho,19-64,Male,AmericanIndian,795470.6165,691919.0644,450665.144,553156.1138,27847.1438,52076.844730000004,0.0,27114.41064,8,2021
Idaho,19-64,Male,OtherPacific_Islander,79547.06165,69191.90643999999,45066.5144,55315.611379999995,2784.71438,5207.684472999999,0.0,2711.441064,8,2021
Idaho,19-64,Male,TwoOrMore_Races,1688165.419,1468406.014,956411.5833,1173920.197,59097.82739,110518.6371,0.0,57542.804789999995,8,2021
Idaho,19-64,Female,NonHispanic_White,59826159.41,52038201.52,33893853.76,41602046.83,2094342.178,3916621.8710000003,0.0,2039234.41,8,2021
Idaho,19-64,Female,AfricanAmerican,406555.1868,353631.2701,230329.3773,282711.2435,14232.33054,26615.8308,0.0,13857.83969,8,2021
Idaho,19-64,Female,Hispanic,8613608.793,7492319.657000001,4879945.489,5989750.302,301537.7283,563904.635,0.0,293603.4607,8,2021
Idaho,19-64,Female,Asian,813110.3736,707262.5403,460658.7547,565422.4870000001,28464.66108,53231.6616,0.0,27715.67938,8,2021
Idaho,19-64,Female,AmericanIndian,804175.0948,699490.4244,455596.5706,559209.0531,28151.8626,52646.69829,0.0,27411.11147,8,2021
Idaho,19-64,Female,OtherPacific_Islander,80417.50948,69949.04244,45559.657060000005,55920.90531,2815.18626,5264.6698289999995,0.0,2741.111147,8,2021
Idaho,19-64,Female,TwoOrMore_Races,1706638.257,1484474.1230000001,966877.1665,1186765.879,59744.50841,111727.993,0.0,58172.46991,8,2021
Idaho,65+,Male,NonHispanic_White,15025963.56,13787637.14,8980251.877999999,11022554.76,554900.6146,1037717.6690000001,0.0,540299.6888,8,2021
Idaho,65+,Male,AfricanAmerican,102110.5731,93695.39092,61026.2804,74904.97225,3770.887605,7051.923521,0.0,3671.6654229999995,8,2021
Idaho,65+,Male,Hispanic,2163397.637,1985106.744,1292952.402,1586997.654,79893.09124,149407.7862,0.0,77790.8894,8,2021
Idaho,65+,Male,Asian,204221.1462,187390.7818,122052.5608,149809.9445,7541.775211,14103.84704,0.0,7343.330845999999,8,2021
Idaho,65+,Male,AmericanIndian,201976.9578,185331.5425,120711.3239,148163.6814,7458.89856,13948.859709999999,0.0,7262.634902,8,2021
Idaho,65+,Male,OtherPacific_Islander,20197.695780000002,18533.15425,12071.13239,14816.36814,745.889856,1394.8859710000002,0.0,726.2634902000001,8,2021
Idaho,65+,Male,TwoOrMore_Races,428639.9882,393314.7179,256176.254,314436.2572,15829.44028,29602.58005,0.0,15412.925180000002,8,2021
Idaho,65+,Female,NonHispanic_White,15190385.95,13938509.07,9078518.747000001,11143169.64,560972.6432,1049072.9479999999,0.0,546211.946,8,2021
Idaho,65+,Female,AfricanAmerican,103227.9233,94720.65757000001,61694.06362000001,75724.62378,3812.1507380000003,7129.089558,0.0,3711.842811,8,2021
Idaho,65+,Female,Hispanic,2187070.727,2006828.8769999999,1307100.601,1604363.458,80767.32552,151042.6887,0.0,78642.12022000001,8,2021
Idaho,65+,Female,Asian,206455.8466,189441.3151,123388.1272,151449.2476,7624.301475,14258.179119999999,0.0,7423.685622,8,2021
Idaho,65+,Female,AmericanIndian,204187.1011,187359.5424,122032.2138,149784.9701,7540.517943000001,14101.495830000002,0.0,7342.106659,8,2021
Idaho,65+,Female,OtherPacific_Islander,20418.71011,18735.95424,12203.221379999999,14978.49701,754.0517943,1410.1495830000001,0.0,734.2106659,8,2021
Idaho,65+,Female,TwoOrMore_Races,433330.4034,397618.5845,258979.4759,317876.9921,16002.65474,29926.507810000003,0.0,15581.581909999999,8,2021
Illinois,0-18,Male,NonHispanic_White,172584564.1,178060961.4,28862898.09,50807444.93,5331073.399,10806791.72,15001255.63,445413.89,8,2021
Illinois,0-18,Male,AfricanAmerican,38640357.33,39866480.58,6462181.026000001,11375396.39,1193586.356,2419557.599,3358665.827,99724.74627,8,2021
Illinois,0-18,Male,Hispanic,47410949.99,48915378.84,7928967.602999999,13957385.14,1464506.7219999998,2968749.055,4121016.1739999996,122360.2804,8,2021
Illinois,0-18,Male,Asian,14507346.48,14967688.88,2426196.486,4270840.855,448126.5709,908411.8999,1260995.814,37441.20259,8,2021
Illinois,0-18,Male,AmericanIndian,295388.4081,304761.5771,49400.5102,86959.86431,9124.438751,18496.4456,25675.51184,762.3514918,8,2021
Illinois,0-18,Male,OtherPacific_Islander,68849.92972,71034.6533,11514.404629999999,20268.84055,2126.748882,4311.201607,5984.5177969999995,177.69094919999998,8,2021
Illinois,0-18,Male,TwoOrMore_Races,5217047.9,5382593.568,872494.7253,1535855.0469999998,161152.6814,326677.825,453472.0098,13464.38838,8,2021
Illinois,0-18,Female,NonHispanic_White,181763963.4,187531638.3,30398053.13,53509782.9,5614621.647999999,11381581.57,15799139.93,469104.4902,8,2021
Illinois,0-18,Female,AfricanAmerican,40695554.25,41986892.35,6805890.44,11980429.08,1257070.63,2548248.627,3537305.988,105028.8896,8,2021
Illinois,0-18,Female,Hispanic,49932635.74,51517081.9,8350692.219,14699748.23,1542400.6630000002,3126650.3880000003,4340204.1,128868.3587,8,2021
Illinois,0-18,Female,Asian,15278960.82,15763787.84,2555240.623,4497997.631,471961.4527,956728.3615,1328065.451,39432.61907,8,2021
Illinois,0-18,Female,AmericanIndian,311099.4779,320971.1853,52028.01635,91585.07117000001,9609.747888,19480.231490000002,27041.136710000002,802.8993167,8,2021
Illinois,0-18,Female,OtherPacific_Islander,72511.90837,74812.83267,12126.83088,21346.89629,2239.8660489999997,4540.505084,6302.821338000001,187.141946,8,2021
Illinois,0-18,Female,TwoOrMore_Races,5494531.38,5668882.062999999,918900.8302,1617543.851,169724.0435,344053.11100000003,477591.20399999997,14180.530040000001,8,2021
Illinois,19-64,Male,NonHispanic_White,437949892.4,450786349.8,73070483.13,128626187.7,13496361.58,27358912.1,37977787.01,1127627.864,8,2021
Illinois,19-64,Male,AfricanAmerican,98053614.58,100927598.7,16359919.51,28798414.73,3021731.617,6125450.124,8502934.592,252467.2113,8,2021
Illinois,19-64,Male,Hispanic,120309835.1,123836156.5,20073295.88,35335082.15,3707604.6,7515805.482999999,10432931.64,309772.2473,8,2021
Illinois,19-64,Male,Asian,36813783.8,37892808.08,6142257.4,10812233.88,1134495.397,2299772.4,3192388.1339999996,94787.66662,8,2021
Illinois,19-64,Male,AmericanIndian,749576.4306,771546.7658,125064.3347,220151.1185,23099.79912,46826.35168,65001.16684,1929.9999480000001,8,2021
Illinois,19-64,Male,OtherPacific_Islander,174713.3034,179834.2086,29150.33365,51313.4186,5384.163704,10914.4128,15150.64791,449.84961200000004,8,2021
Illinois,19-64,Male,TwoOrMore_Races,13238759.67,13626792.13,2208843.024,3888232.912,407980.6626,827030.8277,1148028.127,34086.99156,8,2021
Illinois,19-64,Female,NonHispanic_White,461243498.8,474762699.6,76956943.88,135467536.1,14214203.82,28814073.39,39997743.25,1187603.9479999999,8,2021
Illinois,19-64,Female,AfricanAmerican,103268874.0,106295719.1,17230068.2,30330140.05,3182450.977,6451249.55,8955187.269,265895.3955,8,2021
Illinois,19-64,Female,Hispanic,126708854.7,130422733.4,21140951.02,37214478.65,3904804.059,7915554.9,10987836.68,326248.3623,8,2021
Illinois,19-64,Female,Asian,38771829.23,39908244.48,6468950.768999999,11387313.18,1194836.75,2422092.313,3362184.345,99829.21733,8,2021
Illinois,19-64,Female,AmericanIndian,789444.7776,812583.6674,131716.2358,231860.4797,24328.42741,49316.94391,68458.43814,2032.652466,8,2021
Illinois,19-64,Female,OtherPacific_Islander,184005.9256,189399.2007,30700.77677,54042.66821,5670.5357109999995,11494.92678,15956.47806,473.77613859999997,8,2021
Illinois,19-64,Female,TwoOrMore_Races,13942900.62,14351571.69,2326326.601,4095039.6010000003,429680.2705,871018.8064,1209089.257,35900.00483,8,2021
Illinois,65+,Male,NonHispanic_White,100016610.6,106526915.8,17267544.17,30396109.11,3189372.914,6465281.232000001,8974665.098,266473.7268,8,2021
Illinois,65+,Male,AfricanAmerican,22392950.34,23850557.63,3866070.412,6805455.187000001,714076.0801,1447526.7719999999,2009358.531,59661.419160000005,8,2021
Illinois,65+,Male,Hispanic,27475704.73,29264159.89,4743591.509,8350158.1729999995,876157.1492,1776086.562,2465442.957,73203.3748,8,2021
Illinois,65+,Male,Asian,8407331.395,8954583.427000001,1451498.5590000001,2555077.2090000003,268096.6177,543467.3454,754404.525,22399.60857,8,2021
Illinois,65+,Male,AmericanIndian,171184.1818,182326.9436,29554.39503,52024.68904,5458.795186,11065.700690000001,15360.655509999999,456.0851102,8,2021
Illinois,65+,Male,OtherPacific_Islander,39900.07245,42497.25754,6888.6183900000005,12126.05534,1272.350758,2579.22347,3580.303165,106.305552,8,2021
Illinois,65+,Male,TwoOrMore_Races,3023395.812,3220195.418,521979.5032,918842.0643,96411.35257999999,195438.5784,271294.585,8055.217473000001,8,2021
Illinois,65+,Female,NonHispanic_White,105336277.6,112192851.8,18185967.45,32012812.32,3359008.752,6809155.539,9452008.099,280646.8872,8,2021
Illinois,65+,Female,AfricanAmerican,23583982.87,25119117.14,4071698.3239999996,7167422.6110000005,752056.2404,1524517.586,2116231.96,62834.68084,8,2021
Illinois,65+,Female,Hispanic,28937077.96,30820657.18,4995892.869,8794285.002,922758.0505,1870552.76,2596574.529,77096.90377,8,2021
Illinois,65+,Female,Asian,8854499.145,9430858.327,1528700.624,2690976.233,282356.0962,572373.1965,794529.6679,23590.99524,8,2021
Illinois,65+,Female,AmericanIndian,180289.0977,192024.5189,31126.3293,54791.76957999999,5749.136681,11654.26135,16177.655519999998,480.34328949999997,8,2021
Illinois,65+,Female,OtherPacific_Islander,42022.2709,44757.59463,7255.009084,12771.01396,1340.024339,2716.4067809999997,3770.7317369999996,111.95971409999999,8,2021
Illinois,65+,Female,TwoOrMore_Races,3184203.688,3391470.6380000003,549742.4626,967713.2839,101539.2636,205833.5332,285724.1564,8483.657045999998,8,2021
Indiana,0-18,Male,NonHispanic_White,99545962.73,22683612.57,27523833.83,77466584.77,8521734.271,7015778.0770000005,571891.8122,30561175.45,8,2021
Indiana,0-18,Male,AfricanAmerican,11141340.76,2538785.605,3080510.7830000003,8670182.038999999,953765.906,785216.9197,64007.03132,3420454.836,8,2021
