State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Month,Year
Illinois,65+,Male,Hispanic,185701738.3,411980364.2,195861151.1,57010220.05,32069683.82,6609313.025,27481531.44,70271370.01,9,2021
Illinois,65+,Male,Asian,57307955.78,127138026.4,60443172.44,17593476.51,9896773.393,2039648.2130000002,8480859.703,21685895.9,9,2021
Illinois,65+,Male,AmericanIndian,1111258.649,2465333.642,1172053.639,341155.12700000004,191908.3464,39550.821280000004,164452.3621,420511.2371,9,2021
Illinois,65+,Male,OtherPacific_Islander,295178.0786,654854.2488,311326.7479,90619.33061,50975.6545,10505.6869,43682.65867,111698.2973,9,2021
Illinois,65+,Male,TwoOrMore_Races,20862144.79,46282787.05,22003475.74,6404654.455,3602779.3460000004,742504.8714,3087336.1410000003,7894441.427,9,2021
Illinois,65+,Female,NonHispanic_White,702294821.0,1558045061.0,740716125.4,215603702.3,121282509.6,24995384.27,103930837.6,265755289.5,9,2021
Illinois,65+,Female,AfricanAmerican,156091796.9,346290540.6,164631302.4,47920002.12,26956207.41,5555465.211,23099630.97,59066676.05,9,2021
Illinois,65+,Female,Hispanic,194591650.3,431702684.7,205237414.5,59739412.83,33604923.45,6925714.003,28797127.08,73635400.44,9,2021
Illinois,65+,Female,Asian,60051401.76,133224376.9,63336707.48,18435711.27,10370551.65,2137290.235,8886855.347000001,22724042.93,9,2021
Illinois,65+,Female,AmericanIndian,1164456.813,2583354.074,1228162.1809999999,357486.9024,201095.3811,41444.19786,172325.0242,440641.9475,9,2021
Illinois,65+,Female,OtherPacific_Islander,309308.8411,686203.4259,326230.5793,94957.45845,53415.96061,11008.61506,45773.834539999996,117045.5173,9,2021
Illinois,65+,Female,TwoOrMore_Races,21860857.21,48498436.25,23056825.95,6711258.018999999,3775251.5689999997,778050.0584,3235133.0710000005,8272364.061000001,9,2021
Indiana,65+,Male,NonHispanic_White,464004625.0,1003584021.0,524032265.8,124888788.3,103150538.2,8464844.382000001,73639398.01,117355021.9,9,2021
Indiana,65+,Male,AfricanAmerican,52731087.88,114050753.7,59552836.26,14192793.16,11722383.36,961974.1462,8368635.478999999,13336629.93,9,2021
Indiana,65+,Male,Hispanic,39369650.79,85151634.94,44462848.41,10596506.41,8752069.376,718221.2188,6248121.737000001,9957284.861,9,2021
Indiana,65+,Male,Asian,12085903.83,26140299.7,13649440.6,3252971.6360000004,2686756.5919999997,220483.3521,1918081.489,3056740.022,9,2021
Indiana,65+,Male,AmericanIndian,1221255.252,2641422.499,1379247.366,328705.9662,271491.1227,22279.38064,193818.1145,308877.1729,9,2021
Indiana,65+,Male,OtherPacific_Islander,253297.3856,547850.5924,286066.1203,68176.05225,56309.269889999996,4620.908577,40199.31265,64063.413629999995,9,2021
Indiana,65+,Male,TwoOrMore_Races,12140181.84,26257696.25,13710740.48,3267580.79,2698822.8639999996,221473.5468,1926695.628,3070467.896,9,2021
Indiana,65+,Female,NonHispanic_White,482969431.8,1044602528.0,545450523.6,129993245.5,107366509.2,8810819.68,76649189.04,122151558.8,9,2021
Indiana,65+,Female,AfricanAmerican,54886314.01,118712238.5,61986881.04,14772881.3,12201500.86,1001291.974,8710678.525,13881724.95,9,2021
Indiana,65+,Female,Hispanic,40978767.98,88631954.35,46280134.89,11029607.04,9109784.14,747576.3715,6503495.1,10364259.22,9,2021
Indiana,65+,Female,Asian,12579879.14,27208706.58,14207320.82,3385927.1610000003,2796569.764,229494.9523,1996477.356,3181675.164,9,2021
Indiana,65+,Female,AmericanIndian,1271170.422,2749382.775,1435619.993,342140.8434,282587.5135,23189.98395,201739.8526,321501.6072,9,2021
Indiana,65+,Female,OtherPacific_Islander,263650.1617,570242.3534,297758.2208,70962.54529,58610.74355,4809.7744490000005,41842.3398,66681.81482,9,2021
Indiana,65+,Female,TwoOrMore_Races,12636375.61,27330901.37,14271126.15,3401133.421,2809129.209,230525.6182,2005443.572,3195964.125,9,2021
Iowa,65+,Male,NonHispanic_White,265801987.8,524964484.3,356928391.9,85994280.67,52709003.41,20872854.12,16230244.67,38157589.8,9,2021
Iowa,65+,Male,AfricanAmerican,9999868.952,19749950.3,13428180.78,3235233.6580000003,1982991.666,785268.0397,610606.1175,1435545.688,9,2021
Iowa,65+,Male,Hispanic,17355395.66,34277269.36,23305444.45,5614949.601,3441605.597,1362881.6130000001,1059744.9640000002,2491478.991,9,2021
Iowa,65+,Male,Asian,7456842.501,14727419.88,10013314.14,2412494.4,1478705.032,585569.6831,455325.3318,1070477.8390000002,9,2021
Iowa,65+,Male,AmericanIndian,911842.1537,1800907.322,1224454.174,295006.1086,180819.9088,71604.98842000001,55678.36938,130900.8227,9,2021
Iowa,65+,Male,OtherPacific_Islander,425526.3384,840423.4169,571411.9481,137669.5174,84382.6241,33415.66126,25983.23904,61087.05057000001,9,2021
Iowa,65+,Male,TwoOrMore_Races,5075921.322,10025050.76,6816128.238,1642200.6709999999,1006564.1590000001,398601.1022,309942.9229,728681.2461,9,2021
Iowa,65+,Female,NonHispanic_White,271475456.0,536169702.8,364546927.4,87829804.27,53834062.18,21318379.29,16576674.66,38972052.77,9,2021
Iowa,65+,Female,AfricanAmerican,10213313.33,20171507.4,13714801.5,3304288.8060000003,2025318.063,802029.3639,623639.3324,1466187.005,9,2021
Iowa,65+,Female,Hispanic,17725841.67,35008907.98,23802892.58,5734799.112000001,3515065.695,1391971.935,1082364.92,2544658.906,9,2021
Iowa,65+,Female,Asian,7616006.695,15041772.49,10227045.5,2463988.41,1510267.573,598068.5023,465044.1223,1093326.885,9,2021
Iowa,65+,Female,AmericanIndian,931305.1666,1839347.179,1250589.803,301302.9306,184679.4586,73133.37665,56866.80843,133694.8637,9,2021
Iowa,65+,Female,OtherPacific_Islander,434609.0777,858362.017,583608.5745,140608.0343,86183.74734,34128.9091,26537.843930000003,62390.936389999995,9,2021
Iowa,65+,Female,TwoOrMore_Races,5184265.427,10239032.63,6961616.568,1677252.98,1028048.9859999999,407109.13,316558.5669,744234.7412,9,2021
Kansas,65+,Male,NonHispanic_White,204025146.4,417765238.5,236794069.3,74492622.15,45243123.84,19249296.51,33149925.77,49462933.98,9,2021
Kansas,65+,Male,AfricanAmerican,14906725.17,30523255.14,17300926.75,5442667.561000001,3305606.3189999997,1406414.7380000001,2422038.86,3613919.05,9,2021
Kansas,65+,Male,Hispanic,31196158.02,63877765.2,36206640.87,11390182.3,6917831.775,2943284.7189999996,5068739.52,7563055.496,9,2021
Kansas,65+,Male,Asian,7084009.168,14505333.45,8221787.301,2586477.3419999997,1570898.0469999998,668359.7358,1151007.031,1717415.1519999998,9,2021
Kansas,65+,Male,AmericanIndian,1666825.687,3413019.6339999996,1934538.189,608582.9039,369623.07,157261.1143,270825.1838,404097.6828,9,2021
Kansas,65+,Male,OtherPacific_Islander,123117.8064,252098.0412,142892.0253,44952.146310000004,27301.70403,11615.87776,20004.1329,29848.1243,9,2021
Kansas,65+,Male,TwoOrMore_Races,7784833.605,15940353.06,9035172.676,2842358.79,1726307.747,734480.8862,1264876.711,1887319.86,9,2021
Kansas,65+,Female,NonHispanic_White,209099377.3,428155317.1,242683283.5,76345299.5,46368348.17,19728038.36,33974384.82,50693107.59,9,2021
Kansas,65+,Female,AfricanAmerican,15277464.6,31282387.27,17731211.45,5578030.052,3387818.7819999997,1441393.138,2482276.457,3703799.44,9,2021
Kansas,65+,Female,Hispanic,31972025.67,65466444.52,37107122.31,11673463.15,7089882.507999999,3016486.021,5194802.191000001,7751153.34,9,2021
Kansas,65+,Female,Asian,7260192.835,14866090.01,8426268.21,2650804.624,1609967.2480000001,684982.2537,1179633.284,1760128.324,9,2021
Kansas,65+,Female,AmericanIndian,1708280.667,3497903.5330000003,1982651.344,623718.7352,378815.8231,161172.295,277560.7728,414147.8408,9,2021
Kansas,65+,Female,OtherPacific_Islander,126179.82199999999,258367.8746,146445.8379,46070.13385,27980.714210000002,11904.77179,20501.64799,30590.465519999998,9,2021
Kansas,65+,Female,TwoOrMore_Races,7978447.206,16336799.45,9259882.98,2913050.002,1769242.083,752747.8777,1296334.973,1934258.666,9,2021
Kentucky,65+,Male,NonHispanic_White,349980702.3,778808996.4,353447957.8,70710684.62,45066745.76,18353164.5,53259439.99,108998952.6,9,2021
Kentucky,65+,Male,AfricanAmerican,32840937.18,73080650.33,33166292.04,6635237.704,4228902.213,1722195.305,4997675.333000001,10228071.81,9,2021
Kentucky,65+,Male,Hispanic,13828267.39,30771922.5,13965263.91,2793886.2,1780655.352,725161.3148,2104361.105,4306713.632,9,2021
Kentucky,65+,Male,Asian,5807297.325,12922927.95,5864830.164,1173316.034,747801.2083,304537.6,883744.1645,1808640.6519999998,9,2021
Kentucky,65+,Male,AmericanIndian,891218.8965,1983221.6169999999,900048.1936,180063.3518,114761.5716,46735.968310000004,135624.1045,277563.6644,9,2021
Kentucky,65+,Male,OtherPacific_Islander,153327.9822,341199.4179,154847.001,30978.641160000003,19743.92629,8040.596699,23333.17926,47752.888510000004,9,2021
Kentucky,65+,Male,TwoOrMore_Races,7388492.142000001,16441546.95,7461689.863,1492783.271,951410.4482,387456.2534,1124367.576,2301092.315,9,2021
Kentucky,65+,Female,NonHispanic_White,367483920.8,817758755.4,371124580.5,74247064.06,47320621.73,19271042.11,55923048.6,114450203.1,9,2021
Kentucky,65+,Female,AfricanAmerican,34483376.6,76735556.39,34825003.08,6967078.901000001,4440397.8719999995,1808325.656,5247618.837,10739597.65,9,2021
Kentucky,65+,Female,Hispanic,14519846.05,32310886.45,14663694.03,2933613.9060000004,1869709.404,761428.0485,2209604.3140000002,4522100.791999999,9,2021
Kentucky,65+,Female,Asian,6097731.607000001,13569228.82,6158141.776000001,1231995.861,785200.2073,319768.1202,927941.9362,1899094.304,9,2021
Kentucky,65+,Female,AmericanIndian,935790.4942,2082406.4030000002,945061.3616,189068.6717,120501.0219,49073.32537,142406.9308,291445.1654,9,2021
Kentucky,65+,Female,OtherPacific_Islander,160996.214,358263.4672,162591.202,32527.94351,20731.35861,8442.722644,24500.117130000002,50141.10373,9,2021
Kentucky,65+,Female,TwoOrMore_Races,7758005.063999999,17263820.83,7834863.547,1567440.2780000002,998992.3429,406833.6974,1180599.394,2416174.4359999998,9,2021
Louisiana,65+,Male,NonHispanic_White,226315514.0,466062004.5,240222629.6,41721337.59,55634468.33,7142398.59,45926894.74,110900443.3,9,2021
Louisiana,65+,Male,AfricanAmerican,121262094.3,249720638.9,128713664.7,22354705.99,29809499.26,3826967.9189999998,24608085.17,59421556.11,9,2021
Louisiana,65+,Male,Hispanic,18573491.72,38249250.48,19714835.03,3424029.1560000004,4565866.117,586169.6299,3769175.0960000004,9101490.342,9,2021
Louisiana,65+,Male,Asian,6379114.964,13136806.46,6771112.347999999,1175991.89,1568158.82,201321.5131,1294533.178,3125930.983,9,2021
Louisiana,65+,Male,AmericanIndian,2028188.267,4176741.896,2152820.681,373897.1575,498583.4772,64008.554970000005,411586.4061,993864.6001,9,2021
Louisiana,65+,Male,OtherPacific_Islander,67325.75159,138647.0339,71462.92716,12411.5239,16550.488869999997,2124.76531,13662.61929,32991.35602,9,2021
Louisiana,65+,Male,TwoOrMore_Races,6648417.97,13691394.6,7056964.057,1225637.985,1634360.7759999998,209820.5744,1349183.655,3257896.4069999997,9,2021
Louisiana,65+,Female,NonHispanic_White,242660580.8,499722156.5,257572102.8,44734555.91,59652527.4,7658240.302999999,49243848.8,118909947.9,9,2021
Louisiana,65+,Female,AfricanAmerican,130019943.1,267756081.9,138009684.3,23969218.21,31962415.12,4103361.019,26385342.01,63713128.04,9,2021
Louisiana,65+,Female,Hispanic,19914915.29,41011706.06,21138689.24,3671321.021,4895624.274,628504.2521,4041394.255,9758822.512,9,2021
Louisiana,65+,Female,Asian,6839830.443,14085579.16,7260138.848999999,1260924.936,1681415.134,215861.4513,1388027.5690000001,3351693.459,9,2021
Louisiana,65+,Female,AmericanIndian,2174669.046,4478396.539,2308302.721,400900.9361,534592.4105,68631.41131,441312.1955,1065643.963,9,2021
Louisiana,65+,Female,OtherPacific_Islander,72188.1841,148660.466,76624.15672,13307.91489,17745.80616,2278.221122,14649.36749,35374.07345,9,2021
Louisiana,65+,Female,TwoOrMore_Races,7128583.179,14680221.02,7566635.476,1314156.596,1752398.358,224974.3358,1446625.039,3493189.753,9,2021
Maine,65+,Male,NonHispanic_White,166058944.0,268718526.5,211031032.5,28829123.26,27427111.77,18440167.94,18133055.4,36735643.39,9,2021
Maine,65+,Male,AfricanAmerican,2743642.1980000003,4439793.912,3486675.4639999997,476317.6086,453153.43700000003,304670.2675,299596.1239,606949.9114,9,2021
Maine,65+,Male,Hispanic,2661332.932,4306600.094,3382075.2010000004,462028.0804,439558.8339,295530.1595,290608.2402,588741.414,9,2021
Maine,65+,Male,Asian,2098886.281,3396442.3419999997,2667306.73,364382.9706,346662.3793,233072.7546,229191.0348,464316.6822,9,2021
Maine,65+,Male,AmericanIndian,973992.9803,1576126.8390000002,1237769.79,169092.7511,160869.4701,108157.945,106356.62400000001,215467.2185,9,2021
Maine,65+,Male,OtherPacific_Islander,27436.421980000003,44397.939119999995,34866.75464,4763.1760859999995,4531.53437,3046.702675,2995.961239,6069.499114,9,2021
Maine,65+,Male,TwoOrMore_Races,2921978.941,4728380.516,3713309.37,507278.2532,482608.4104,324473.8349,319069.8719,646401.6556,9,2021
Maine,65+,Female,NonHispanic_White,175673299.9,284276589.7,223249148.6,30498250.17,29015066.07,19507802.92,19182909.41,38862536.05,9,2021
Maine,65+,Female,AfricanAmerican,2902491.5310000004,4696845.762,3688544.38,503895.0875,479389.774,322309.8376,316941.9151,642090.6411,9,2021
Maine,65+,Female,Hispanic,2815416.7860000003,4555940.3889999995,3577888.048,488778.2348,465008.0808,312640.5425,307433.6576,622827.9219,9,2021
Maine,65+,Female,Asian,2220406.022,3593087.008,2821736.45,385479.7419,366733.1771,246567.0258,242460.565,491199.3404,9,2021
Maine,65+,Female,AmericanIndian,1030384.4940000001,1667380.246,1309433.255,178882.7561,170183.3698,114419.9924,112514.3798,227942.1776,9,2021
Maine,65+,Female,OtherPacific_Islander,29024.915310000004,46968.45762,36885.4438,5038.950875,4793.897739999999,3223.0983760000004,3169.419151,6420.906411,9,2021
Maine,65+,Female,TwoOrMore_Races,3091153.481,5002140.737,3928299.764,536648.2682,510550.1093,343259.9771,337543.1395,683826.5328,9,2021
Maryland,65+,Male,NonHispanic_White,315143500.1,800763374.9,366057797.0,85784680.86,48247725.91,3349887.626,13331533.48,69391965.78,9,2021
Maryland,65+,Male,AfricanAmerican,179709583.7,456632780.7,208743300.4,48918442.81,27513113.03,1910262.8180000002,7602264.782000001,39570548.9,9,2021
Maryland,65+,Male,Hispanic,60220770.49,153017870.9,69949983.33,16392594.41,9219657.799,640130.0164,2547522.693,13260110.53,9,2021
Maryland,65+,Male,Asian,38360379.54,97471745.31,44557847.52,10442014.24,5872883.549,407760.1495,1622761.326,8446635.082,9,2021
Maryland,65+,Male,AmericanIndian,973666.8386,2474037.204,1130971.5659999999,265040.2086,149066.0945,10349.80729,41189.08388,214393.3031,9,2021
Maryland,65+,Male,OtherPacific_Islander,219860.2539,558653.5621,255380.6763,59847.78905,33660.08585,2337.053259,9300.760876,48411.39103,9,2021
Maryland,65+,Male,TwoOrMore_Races,18520609.01,47059911.97,21512781.73,5041463.754,2835461.517,196868.915,783478.3804,4078083.3680000002,9,2021
Maryland,65+,Female,NonHispanic_White,341270024.9,867149526.6,396405299.4,92896538.14,52247635.18,3627605.307,14436765.35,75144808.26,9,2021
Maryland,65+,Female,AfricanAmerican,194608151.8,494489273.6,226048867.6,52973956.92,29794048.63,2068630.447,8232519.76,42851089.13,9,2021
Maryland,65+,Female,Hispanic,65213288.05,165703600.4,75749087.47,17751599.2,9984000.451,693199.0873,2758721.4480000003,14359421.19,9,2021
Maryland,65+,Female,Asian,41540592.38,105552502.1,48251852.66,11307694.62,6359766.629,441564.9263,1757294.052,9146891.381000001,9,2021
Maryland,65+,Female,AmericanIndian,1054387.307,2679143.749,1224733.16,287012.9912,161424.2076,11207.84338,44603.80645,232167.2758,9,2021
Maryland,65+,Female,OtherPacific_Islander,238087.4564,604967.9432,276552.649,64809.3851,36450.627510000006,2530.803344,10071.82726,52424.86873,9,2021
Maryland,65+,Female,TwoOrMore_Races,20056033.82,50961347.22,23296268.38,5459419.155,3070531.432,213190.0531,848431.5442,4416171.085,9,2021
Massachusetts,65+,Male,NonHispanic_White,545401393.4,1243157328.0,601924964.4,74383540.33,96844728.3,11547741.81,72468648.32,204979367.5,9,2021
Massachusetts,65+,Male,AfricanAmerican,50336303.63,114733745.6,55552989.3,6865021.829,8938014.658,1065766.69,6688292.2,18918000.22,9,2021
Massachusetts,65+,Male,Hispanic,85791165.99,195547569.1,94682274.67,11700466.36,15233591.74,1816449.767,11399255.51,32243076.67,9,2021
Massachusetts,65+,Male,Asian,47536032.42,108350964.5,52462507.38,6483112.122,8440781.78,1006476.7629999999,6316214.182,17865568.33,9,2021
Massachusetts,65+,Male,AmericanIndian,982952.3415,2240486.403,1084822.225,134058.1011,174538.8875,20811.97442,130606.9776,369425.0725,9,2021
Massachusetts,65+,Male,OtherPacific_Islander,251452.9246,573147.6845,277512.6622,34293.932839999994,44649.48285,5323.993456,33411.08728,94504.08831,9,2021
Massachusetts,65+,Male,TwoOrMore_Races,20699147.56,47180475.3,22844337.79,2823014.1989999996,3675464.247,438261.4613,2750339.958,7779404.723999999,9,2021
Massachusetts,65+,Female,NonHispanic_White,577918271.6,1317274475.0,637811782.9,78818293.44,102618619.4,12236219.17,76789235.4,217200255.2,9,2021
Massachusetts,65+,Female,AfricanAmerican,53337358.4,121574181.4,58865063.33,7274315.024,9470899.865,1129307.7920000001,7087048.759,20045893.03,9,2021
Massachusetts,65+,Female,Hispanic,90906042.73,207206132.1,100327240.1,12398049.18,16141819.8,1924746.66,12078880.11,34165411.7,9,2021
Massachusetts,65+,Female,Asian,50370134.79,114810858.4,55590326.61,6869635.828,8944021.92,1066482.995,6692787.418,18930715.06,9,2021
Massachusetts,65+,Female,AmericanIndian,1041556.045,2374064.3959999997,1149499.42,142050.6567,184944.9111,22052.78614,138393.7769,391450.2273,9,2021
Massachusetts,65+,Female,OtherPacific_Islander,266444.5697,607318.799,294057.9912,36338.54008,47311.488880000004,5641.410407,35403.0592,100138.4302,9,2021
Massachusetts,65+,Female,TwoOrMore_Races,21933232.53,49993379.32,24206319.18,2991322.55,3894595.744,464390.6476,2914315.4639999997,8243213.507,9,2021
Michigan,65+,Male,NonHispanic_White,736186727.0,1618402497.0,709606522.0,152670425.8,139120510.0,27652983.75,65873798.63,234969503.3,9,2021
Michigan,65+,Male,AfricanAmerican,130973385.5,287926481.8,126244558.9,27161264.67,24750628.5,4919682.425,11719464.79,41802915.24,9,2021
Michigan,65+,Male,Hispanic,47936198.85,105380959.9,46205450.46,9941010.371,9058718.645,1800601.504,4289318.721,15299847.74,9,2021
Michigan,65+,Male,Asian,28271611.1,62151142.26,27250857.54,5862967.566000001,5342613.238,1061951.233,2529736.476,9023480.285,9,2021
Michigan,65+,Male,AmericanIndian,4087582.848,8985973.321,3939999.651,847683.0549,772448.8767,153539.6631,365755.8599,1304638.18,9,2021
Michigan,65+,Male,OtherPacific_Islander,160691.2176,353256.9364,154889.4212,33324.149580000005,30366.540610000004,6035.957273,14378.608740000001,51287.98741,9,2021
Michigan,65+,Male,TwoOrMore_Races,25921502.04,56984759.56,24985599.75,5375601.879,4898502.5819999995,973675.3576,2319449.3230000003,8273393.469,9,2021
Michigan,65+,Female,NonHispanic_White,768314286.4,1689030397.0,740574107.8,159333040.0,145191799.1,28859773.89,68748564.37,245223690.7,9,2021
Michigan,65+,Female,AfricanAmerican,136689130.0,300491738.4,131753935.0,28346595.93,25830758.39,5134379.843,12230908.13,43627215.51,9,2021
Michigan,65+,Female,Hispanic,50028158.7,109979838.0,48221879.58,10374841.07,9454045.687,1879180.66,4476506.749,15967540.8,9,2021
Michigan,65+,Female,Asian,29505398.44,64863449.39,28440098.68,6118830.4229999995,5575767.57,1108295.3190000001,2640135.449,9417269.508,9,2021
Michigan,65+,Female,AmericanIndian,4265967.021000001,9378125.72,4111943.22,884676.3702,806158.9346,160240.2113,381717.6298,1361573.247,9,2021
Michigan,65+,Female,OtherPacific_Islander,167703.8632,368673.24700000003,161648.8735,34778.432239999995,31691.75173,6299.369487,15006.098469999999,53526.221,9,2021
Michigan,65+,Female,TwoOrMore_Races,27052729.44,59471603.16,26075983.91,5610195.851,5112275.701,1016167.04,2420671.259,8634448.526,9,2021
Minnesota,65+,Male,NonHispanic_White,195104206.1,486637384.7,262206870.6,53056119.29,44244028.78,7798935.557999999,9959685.327,37511498.99,9,2021
Minnesota,65+,Male,AfricanAmerican,13672176.93,34101737.51,18374482.02,3717975.458,3100456.938,546520.39,697937.6952,2628666.297,9,2021
Minnesota,65+,Male,Hispanic,12425991.62,30993447.99,16699693.16,3379091.1380000003,2817857.912,496706.4003,634322.3906,2389069.828,9,2021
Minnesota,65+,Male,Asian,11735658.76,29271589.77,15771932.43,3191363.852,2661310.25,469111.6003,599082.2578,2256343.727,9,2021
Minnesota,65+,Male,AmericanIndian,2429613.081,6060046.469,3265235.8210000005,660702.524,550966.446,97119.3611,124026.9609,467126.9289,9,2021
Minnesota,65+,Male,OtherPacific_Islander,26896.085769999998,67085.38527,36146.522000000004,7314.050081999999,6099.25955,1075.122079,1372.9921869999998,5171.146814,9,2021
Minnesota,65+,Male,TwoOrMore_Races,6351958.922,15843331.82,8536603.613,1727334.8280000002,1440441.7969999998,253907.9976,324254.9883,1221252.506,9,2021
Minnesota,65+,Female,NonHispanic_White,198240460.7,494459967.0,266421784.8,53908984.01,44955241.2,7924301.625,10119784.94,38114487.57,9,2021
Minnesota,65+,Female,AfricanAmerican,13891953.98,34649914.97,18669847.52,3777741.045,3150296.059,555305.5775,709156.8806,2670921.494,9,2021
Minnesota,65+,Female,Hispanic,12625736.54,31491660.43,16968136.83,3433409.238,2863154.32,504690.8397,644518.9748,2427473.568,9,2021
Minnesota,65+,Female,Asian,11924306.73,29742123.74,16025462.56,3242664.2810000004,2704090.191,476652.4597,608712.3651,2292613.925,9,2021
Minnesota,65+,Female,AmericanIndian,2468668.543,6157460.3,3317723.724,671323.1628,559823.1029,98680.53214,126020.6653,474635.8851,9,2021
Minnesota,65+,Female,OtherPacific_Islander,27328.434060000003,68163.76716,36727.5689,7431.621728,6197.303722,1092.404415,1395.062716,5254.271790999999,9,2021
Minnesota,65+,Female,TwoOrMore_Races,6454065.177,16098009.68,8673827.521,1755101.331,1463596.562,257989.5093,329467.3114,1240883.855,9,2021
Mississippi,65+,Male,NonHispanic_White,285621139.2,613930773.9,345773484.5,73662719.88,65895207.6,23418505.07,46126807.14,64430683.23,9,2021
Mississippi,65+,Male,AfricanAmerican,187859476.1,403796140.2,227423032.6,48449635.08,43340766.77,15402879.86,30338643.17,42377516.0,9,2021
Mississippi,65+,Male,Hispanic,13926409.27,29934238.22,16859337.07,3591671.078,3212940.165,1141847.158,2249066.005,3141532.405,9,2021
Mississippi,65+,Male,Asian,4567170.246,9816942.721,5529024.828,1177889.646,1053684.725,374469.1301,737581.8949,1030266.5279999999,9,2021
Mississippi,65+,Male,AmericanIndian,2075986.475,4462246.691000001,2513193.1040000003,535404.3843,478947.6022,170213.241,335264.4977,468302.9672,9,2021
Mississippi,65+,Male,OtherPacific_Islander,17299.887290000002,37185.38909,20943.275869999998,4461.703203,3991.2300179999997,1418.443675,2793.870814,3902.5247259999996,9,2021
Mississippi,65+,Male,TwoOrMore_Races,5432164.61,11676212.18,6576188.622,1400974.8059999999,1253246.226,445391.3139,877275.4356,1225392.764,9,2021
Mississippi,65+,Female,NonHispanic_White,314490864.3,675985048.8,380723227.7,81108325.9,72555696.86,25785577.08,50789165.97,70943142.77,9,2021
Mississippi,65+,Female,AfricanAmerican,206847746.6,444610638.7,250410268.3,53346778.37,47721521.03,16959756.6,33405181.91,46660907.77,9,2021
Mississippi,65+,Female,Hispanic,15334048.81,32959900.92,18563428.12,3954706.381,3537694.4869999997,1257261.632,2476394.828,3459069.045,9,2021
Mississippi,65+,Female,Asian,5028806.068,10809209.74,6087882.017000001,1296947.186,1160188.006,412319.3428,812134.4529,1134402.768,9,2021
Mississippi,65+,Female,AmericanIndian,2285820.94,4913277.157,2767219.099,589521.4481,527358.1843,187417.8831,369152.024,515637.6216,9,2021
Mississippi,65+,Female,OtherPacific_Islander,19048.507830000002,40943.9763,23060.15916,4912.678734,4394.651536,1561.815692,3076.2668670000003,4296.98018,9,2021
Mississippi,65+,Female,TwoOrMore_Races,5981231.46,12856408.56,7240889.975,1542581.122,1379920.582,490410.1274,965947.7962,1349251.7769999998,9,2021
Missouri,65+,Male,NonHispanic_White,283145320.4,524685672.4,282978500.1,63740369.19,64998413.29,15933455.98,25541575.82,115186437.2,9,2021
Missouri,65+,Male,AfricanAmerican,40098823.3,74305582.86,40075198.34,9026862.241,9205025.483,2256483.826,3617178.396,16312614.97,9,2021
Missouri,65+,Male,Hispanic,14234240.36,26376921.81,14225854.0,3204346.5689999997,3267590.7789999996,801004.3815,1284022.385,5790635.818,9,2021
Missouri,65+,Male,Asian,6753296.126,12514272.58,6749317.2979999995,1520270.89,1550276.487,380028.6947,609191.8624,2747310.53,9,2021
Missouri,65+,Male,AmericanIndian,1497391.572,2774758.568,1496509.356,337085.8875,343738.95399999997,84262.81833,135074.5982,609154.3383,9,2021
Missouri,65+,Male,OtherPacific_Islander,432980.6955,802339.8269,432725.597,97470.61808,99394.39632999999,24365.15229,39057.715130000004,176141.0135,9,2021
Missouri,65+,Male,TwoOrMore_Races,8521300.632000001,15790493.54,8516280.152,1918275.914,1956136.939,479519.7333,768677.5325,3466553.001,9,2021
Missouri,65+,Female,NonHispanic_White,295136273.2,546905644.6,294962388.3,66439717.21,67751038.36,16608223.69,26623238.87,120064480.5,9,2021
Missouri,65+,Female,AfricanAmerican,41796972.85,77452358.3,41772347.4,9409141.839,9594850.136,2352043.912,3770362.688,17003439.73,9,2021
Missouri,65+,Female,Hispanic,14837047.8,27493961.02,14828306.28,3340047.8,3405970.347,834926.2056,1338399.592,6035864.102000001,9,2021
Missouri,65+,Female,Asian,7039292.217999999,13044240.91,7035144.891,1584653.0119999999,1615929.32,396122.5724,634990.5966,2863656.691,9,2021
Missouri,65+,Female,AmericanIndian,1560804.775,2892267.1289999997,1559885.198,351361.1755,358295.9934,87831.27385,140794.8874,634951.4835,9,2021
Missouri,65+,Female,OtherPacific_Islander,451317.0434,836318.2059999999,451051.1417,101598.4122,103603.6607,25396.99485,40711.77467,183600.42899999997,9,2021
Missouri,65+,Female,TwoOrMore_Races,8882170.145,16459206.91,8876937.052000001,1999513.195,2038977.601,499826.9681,801230.3432,3613358.442,9,2021
Montana,65+,Male,NonHispanic_White,94198419.57,164216638.5,143333820.8,16337161.69,14257209.75,9001303.144,4621790.35,10647063.18,9,2021
Montana,65+,Male,AfricanAmerican,107141.0596,186779.6161,163027.5487,18581.84905,16216.11664,10238.0609,5256.81341,12109.94447,9,2021
Montana,65+,Male,Hispanic,3814221.72,6649354.335,5803780.732000001,661513.8263,577293.7524,364474.9681,187142.5574,431114.0231,9,2021
Montana,65+,Male,Asian,910699.0063,1587626.737,1385734.164,157945.717,137836.9915,87023.51765,44682.913980000005,102934.528,9,2021
Montana,65+,Male,AmericanIndian,6610603.375,11524302.32,10058799.75,1146500.087,1000534.397,631688.3576,324345.3874,747183.5738,9,2021
