State,Age Group,Gender,Race,Poverty Rate,Month,Year
Georgia,65+,Male,AfricanAmerican,0.0036299999999999995,8,2021
Georgia,65+,Male,Hispanic,0.00396,8,2021
Georgia,65+,Male,Asian,0.001485,8,2021
Georgia,65+,Male,AmericanIndian,0.00396,8,2021
Georgia,65+,Male,OtherPacific_Islander,0.002805,8,2021
Georgia,65+,Male,TwoOrMore_Races,0.002475,8,2021
Georgia,65+,Female,NonHispanic_White,0.0018899999999999998,8,2021
Georgia,65+,Female,AfricanAmerican,0.00462,8,2021
Georgia,65+,Female,Hispanic,0.00504,8,2021
Georgia,65+,Female,Asian,0.0018899999999999998,8,2021
Georgia,65+,Female,AmericanIndian,0.00504,8,2021
Georgia,65+,Female,OtherPacific_Islander,0.0035700000000000003,8,2021
Georgia,65+,Female,TwoOrMore_Races,0.00315,8,2021
Hawaii,0-18,Male,NonHispanic_White,0.00023999999999999998,8,2021
Hawaii,0-18,Male,AfricanAmerican,0.0,8,2021
Hawaii,0-18,Male,Hispanic,0.000624,8,2021
Hawaii,0-18,Male,Asian,0.000384,8,2021
Hawaii,0-18,Male,AmericanIndian,0.0,8,2021
Hawaii,0-18,Male,OtherPacific_Islander,0.000336,8,2021
Hawaii,0-18,Male,TwoOrMore_Races,0.000384,8,2021
Hawaii,0-18,Female,NonHispanic_White,0.00028,8,2021
Hawaii,0-18,Female,AfricanAmerican,0.0,8,2021
Hawaii,0-18,Female,Hispanic,0.000728,8,2021
Hawaii,0-18,Female,Asian,0.00044800000000000005,8,2021
Hawaii,0-18,Female,AmericanIndian,0.0,8,2021
Hawaii,0-18,Female,OtherPacific_Islander,0.000392,8,2021
Hawaii,0-18,Female,TwoOrMore_Races,0.00044800000000000005,8,2021
Hawaii,19-64,Male,NonHispanic_White,0.00023999999999999998,8,2021
Hawaii,19-64,Male,AfricanAmerican,0.0,8,2021
Hawaii,19-64,Male,Hispanic,0.000624,8,2021
Hawaii,19-64,Male,Asian,0.000384,8,2021
Hawaii,19-64,Male,AmericanIndian,0.0,8,2021
Hawaii,19-64,Male,OtherPacific_Islander,0.000336,8,2021
Hawaii,19-64,Male,TwoOrMore_Races,0.000384,8,2021
Hawaii,19-64,Female,NonHispanic_White,0.00028,8,2021
Hawaii,19-64,Female,AfricanAmerican,0.0,8,2021
Hawaii,19-64,Female,Hispanic,0.000728,8,2021
Hawaii,19-64,Female,Asian,0.00044800000000000005,8,2021
Hawaii,19-64,Female,AmericanIndian,0.0,8,2021
Hawaii,19-64,Female,OtherPacific_Islander,0.000392,8,2021
Hawaii,19-64,Female,TwoOrMore_Races,0.00044800000000000005,8,2021
Hawaii,65+,Male,NonHispanic_White,0.00023999999999999998,8,2021
Hawaii,65+,Male,AfricanAmerican,0.0,8,2021
Hawaii,65+,Male,Hispanic,0.000624,8,2021
Hawaii,65+,Male,Asian,0.000384,8,2021
Hawaii,65+,Male,AmericanIndian,0.0,8,2021
Hawaii,65+,Male,OtherPacific_Islander,0.000336,8,2021
Hawaii,65+,Male,TwoOrMore_Races,0.000384,8,2021
Hawaii,65+,Female,NonHispanic_White,0.00028,8,2021
Hawaii,65+,Female,AfricanAmerican,0.0,8,2021
Hawaii,65+,Female,Hispanic,0.000728,8,2021
Hawaii,65+,Female,Asian,0.00044800000000000005,8,2021
Hawaii,65+,Female,AmericanIndian,0.0,8,2021
Hawaii,65+,Female,OtherPacific_Islander,0.000392,8,2021
Hawaii,65+,Female,TwoOrMore_Races,0.00044800000000000005,8,2021
Idaho,0-18,Male,NonHispanic_White,0.0012,8,2021
Idaho,0-18,Male,AfricanAmerican,0.0,8,2021
Idaho,0-18,Male,Hispanic,0.00216,8,2021
Idaho,0-18,Male,Asian,0.0,8,2021
Idaho,0-18,Male,AmericanIndian,0.0024,8,2021
Idaho,0-18,Male,OtherPacific_Islander,0.0018,8,2021
Idaho,0-18,Male,TwoOrMore_Races,0.00144,8,2021
Idaho,0-18,Female,NonHispanic_White,0.00156,8,2021
Idaho,0-18,Female,AfricanAmerican,0.0,8,2021
Idaho,0-18,Female,Hispanic,0.0028079999999999997,8,2021
Idaho,0-18,Female,Asian,0.0,8,2021
Idaho,0-18,Female,AmericanIndian,0.00312,8,2021
Idaho,0-18,Female,OtherPacific_Islander,0.00234,8,2021
Idaho,0-18,Female,TwoOrMore_Races,0.001872,8,2021
Idaho,19-64,Male,NonHispanic_White,0.0012,8,2021
Idaho,19-64,Male,AfricanAmerican,0.0,8,2021
Idaho,19-64,Male,Hispanic,0.00216,8,2021
Idaho,19-64,Male,Asian,0.0,8,2021
Idaho,19-64,Male,AmericanIndian,0.0024,8,2021
Idaho,19-64,Male,OtherPacific_Islander,0.0018,8,2021
Idaho,19-64,Male,TwoOrMore_Races,0.00144,8,2021
Idaho,19-64,Female,NonHispanic_White,0.00156,8,2021
Idaho,19-64,Female,AfricanAmerican,0.0,8,2021
Idaho,19-64,Female,Hispanic,0.0028079999999999997,8,2021
Idaho,19-64,Female,Asian,0.0,8,2021
Idaho,19-64,Female,AmericanIndian,0.00312,8,2021
Idaho,19-64,Female,OtherPacific_Islander,0.00234,8,2021
Idaho,19-64,Female,TwoOrMore_Races,0.001872,8,2021
Idaho,65+,Male,NonHispanic_White,0.0012,8,2021
Idaho,65+,Male,AfricanAmerican,0.0,8,2021
Idaho,65+,Male,Hispanic,0.00216,8,2021
Idaho,65+,Male,Asian,0.0,8,2021
Idaho,65+,Male,AmericanIndian,0.0024,8,2021
Idaho,65+,Male,OtherPacific_Islander,0.0018,8,2021
Idaho,65+,Male,TwoOrMore_Races,0.00144,8,2021
Idaho,65+,Female,NonHispanic_White,0.00156,8,2021
Idaho,65+,Female,AfricanAmerican,0.0,8,2021
Idaho,65+,Female,Hispanic,0.0028079999999999997,8,2021
Idaho,65+,Female,Asian,0.0,8,2021
Idaho,65+,Female,AmericanIndian,0.00312,8,2021
Idaho,65+,Female,OtherPacific_Islander,0.00234,8,2021
Idaho,65+,Female,TwoOrMore_Races,0.001872,8,2021
Illinois,0-18,Male,NonHispanic_White,0.0007559999999999999,8,2021
Illinois,0-18,Male,AfricanAmerican,0.0028079999999999997,8,2021
Illinois,0-18,Male,Hispanic,0.0017280000000000002,8,2021
Illinois,0-18,Male,Asian,0.00108,8,2021
Illinois,0-18,Male,AmericanIndian,0.0,8,2021
Illinois,0-18,Male,OtherPacific_Islander,0.00162,8,2021
Illinois,0-18,Male,TwoOrMore_Races,0.001296,8,2021
Illinois,0-18,Female,NonHispanic_White,0.001008,8,2021
Illinois,0-18,Female,AfricanAmerican,0.003744,8,2021
Illinois,0-18,Female,Hispanic,0.002304,8,2021
Illinois,0-18,Female,Asian,0.00144,8,2021
Illinois,0-18,Female,AmericanIndian,0.0,8,2021
Illinois,0-18,Female,OtherPacific_Islander,0.00216,8,2021
Illinois,0-18,Female,TwoOrMore_Races,0.0017280000000000002,8,2021
Illinois,19-64,Male,NonHispanic_White,0.0007559999999999999,8,2021
Illinois,19-64,Male,AfricanAmerican,0.0028079999999999997,8,2021
Illinois,19-64,Male,Hispanic,0.0017280000000000002,8,2021
Illinois,19-64,Male,Asian,0.00108,8,2021
Illinois,19-64,Male,AmericanIndian,0.0,8,2021
Illinois,19-64,Male,OtherPacific_Islander,0.00162,8,2021
Illinois,19-64,Male,TwoOrMore_Races,0.001296,8,2021
Illinois,19-64,Female,NonHispanic_White,0.001008,8,2021
Illinois,19-64,Female,AfricanAmerican,0.003744,8,2021
Illinois,19-64,Female,Hispanic,0.002304,8,2021
Illinois,19-64,Female,Asian,0.00144,8,2021
Illinois,19-64,Female,AmericanIndian,0.0,8,2021
Illinois,19-64,Female,OtherPacific_Islander,0.00216,8,2021
Illinois,19-64,Female,TwoOrMore_Races,0.0017280000000000002,8,2021
Illinois,65+,Male,NonHispanic_White,0.0007559999999999999,8,2021
Illinois,65+,Male,AfricanAmerican,0.0028079999999999997,8,2021
Illinois,65+,Male,Hispanic,0.0017280000000000002,8,2021
Illinois,65+,Male,Asian,0.00108,8,2021
Illinois,65+,Male,AmericanIndian,0.0,8,2021
Illinois,65+,Male,OtherPacific_Islander,0.00162,8,2021
Illinois,65+,Male,TwoOrMore_Races,0.001296,8,2021
Illinois,65+,Female,NonHispanic_White,0.001008,8,2021
Illinois,65+,Female,AfricanAmerican,0.003744,8,2021
Illinois,65+,Female,Hispanic,0.002304,8,2021
Illinois,65+,Female,Asian,0.00144,8,2021
Illinois,65+,Female,AmericanIndian,0.0,8,2021
Illinois,65+,Female,OtherPacific_Islander,0.00216,8,2021
Illinois,65+,Female,TwoOrMore_Races,0.0017280000000000002,8,2021
Indiana,0-18,Male,NonHispanic_White,0.0009720000000000001,8,2021
Indiana,0-18,Male,AfricanAmerican,0.0028079999999999997,8,2021
Indiana,0-18,Male,Hispanic,0.002376,8,2021
Indiana,0-18,Male,Asian,0.0017280000000000002,8,2021
Indiana,0-18,Male,AmericanIndian,0.00216,8,2021
Indiana,0-18,Male,OtherPacific_Islander,0.002484,8,2021
Indiana,0-18,Male,TwoOrMore_Races,0.001296,8,2021
Indiana,0-18,Female,NonHispanic_White,0.0014039999999999999,8,2021
Indiana,0-18,Female,AfricanAmerican,0.004056000000000001,8,2021
Indiana,0-18,Female,Hispanic,0.003432,8,2021
Indiana,0-18,Female,Asian,0.002496,8,2021
Indiana,0-18,Female,AmericanIndian,0.00312,8,2021
Indiana,0-18,Female,OtherPacific_Islander,0.003588,8,2021
Indiana,0-18,Female,TwoOrMore_Races,0.001872,8,2021
Indiana,19-64,Male,NonHispanic_White,0.0009720000000000001,8,2021
Indiana,19-64,Male,AfricanAmerican,0.0028079999999999997,8,2021
Indiana,19-64,Male,Hispanic,0.002376,8,2021
Indiana,19-64,Male,Asian,0.0017280000000000002,8,2021
Indiana,19-64,Male,AmericanIndian,0.00216,8,2021
Indiana,19-64,Male,OtherPacific_Islander,0.002484,8,2021
Indiana,19-64,Male,TwoOrMore_Races,0.001296,8,2021
Indiana,19-64,Female,NonHispanic_White,0.0014039999999999999,8,2021
Indiana,19-64,Female,AfricanAmerican,0.004056000000000001,8,2021
Indiana,19-64,Female,Hispanic,0.003432,8,2021
Indiana,19-64,Female,Asian,0.002496,8,2021
Indiana,19-64,Female,AmericanIndian,0.00312,8,2021
Indiana,19-64,Female,OtherPacific_Islander,0.003588,8,2021
Indiana,19-64,Female,TwoOrMore_Races,0.001872,8,2021
Indiana,65+,Male,NonHispanic_White,0.0009720000000000001,8,2021
Indiana,65+,Male,AfricanAmerican,0.0028079999999999997,8,2021
Indiana,65+,Male,Hispanic,0.002376,8,2021
Indiana,65+,Male,Asian,0.0017280000000000002,8,2021
Indiana,65+,Male,AmericanIndian,0.00216,8,2021
Indiana,65+,Male,OtherPacific_Islander,0.002484,8,2021
Indiana,65+,Male,TwoOrMore_Races,0.001296,8,2021
Indiana,65+,Female,NonHispanic_White,0.0014039999999999999,8,2021
Indiana,65+,Female,AfricanAmerican,0.004056000000000001,8,2021
Indiana,65+,Female,Hispanic,0.003432,8,2021
Indiana,65+,Female,Asian,0.002496,8,2021
Indiana,65+,Female,AmericanIndian,0.00312,8,2021
Indiana,65+,Female,OtherPacific_Islander,0.003588,8,2021
Indiana,65+,Female,TwoOrMore_Races,0.001872,8,2021
Iowa,0-18,Male,NonHispanic_White,0.00064,8,2021
Iowa,0-18,Male,AfricanAmerican,0.0024,8,2021
Iowa,0-18,Male,Hispanic,0.0020800000000000003,8,2021
Iowa,0-18,Male,Asian,0.00168,8,2021
Iowa,0-18,Male,AmericanIndian,0.0018399999999999998,8,2021
Iowa,0-18,Male,OtherPacific_Islander,0.00088,8,2021
Iowa,0-18,Male,TwoOrMore_Races,0.0008,8,2021
Iowa,0-18,Female,NonHispanic_White,0.00088,8,2021
Iowa,0-18,Female,AfricanAmerican,0.0033,8,2021
Iowa,0-18,Female,Hispanic,0.00286,8,2021
Iowa,0-18,Female,Asian,0.00231,8,2021
Iowa,0-18,Female,AmericanIndian,0.00253,8,2021
Iowa,0-18,Female,OtherPacific_Islander,0.00121,8,2021
Iowa,0-18,Female,TwoOrMore_Races,0.0011,8,2021
Iowa,19-64,Male,NonHispanic_White,0.00064,8,2021
Iowa,19-64,Male,AfricanAmerican,0.0024,8,2021
Iowa,19-64,Male,Hispanic,0.0020800000000000003,8,2021
Iowa,19-64,Male,Asian,0.00168,8,2021
Iowa,19-64,Male,AmericanIndian,0.0018399999999999998,8,2021
Iowa,19-64,Male,OtherPacific_Islander,0.00088,8,2021
Iowa,19-64,Male,TwoOrMore_Races,0.0008,8,2021
Iowa,19-64,Female,NonHispanic_White,0.00088,8,2021
Iowa,19-64,Female,AfricanAmerican,0.0033,8,2021
Iowa,19-64,Female,Hispanic,0.00286,8,2021
Iowa,19-64,Female,Asian,0.00231,8,2021
Iowa,19-64,Female,AmericanIndian,0.00253,8,2021
Iowa,19-64,Female,OtherPacific_Islander,0.00121,8,2021
Iowa,19-64,Female,TwoOrMore_Races,0.0011,8,2021
Iowa,65+,Male,NonHispanic_White,0.00064,8,2021
Iowa,65+,Male,AfricanAmerican,0.0024,8,2021
Iowa,65+,Male,Hispanic,0.0020800000000000003,8,2021
Iowa,65+,Male,Asian,0.00168,8,2021
Iowa,65+,Male,AmericanIndian,0.0018399999999999998,8,2021
Iowa,65+,Male,OtherPacific_Islander,0.00088,8,2021
Iowa,65+,Male,TwoOrMore_Races,0.0008,8,2021
Iowa,65+,Female,NonHispanic_White,0.00088,8,2021
Iowa,65+,Female,AfricanAmerican,0.0033,8,2021
Iowa,65+,Female,Hispanic,0.00286,8,2021
Iowa,65+,Female,Asian,0.00231,8,2021
Iowa,65+,Female,AmericanIndian,0.00253,8,2021
Iowa,65+,Female,OtherPacific_Islander,0.00121,8,2021
Iowa,65+,Female,TwoOrMore_Races,0.0011,8,2021
Kansas,0-18,Male,NonHispanic_White,0.00064,8,2021
Kansas,0-18,Male,AfricanAmerican,0.0019199999999999998,8,2021
Kansas,0-18,Male,Hispanic,0.0013599999999999999,8,2021
Kansas,0-18,Male,Asian,0.0008,8,2021
Kansas,0-18,Male,AmericanIndian,0.00144,8,2021
Kansas,0-18,Male,OtherPacific_Islander,0.0016,8,2021
Kansas,0-18,Male,TwoOrMore_Races,0.0008,8,2021
Kansas,0-18,Female,NonHispanic_White,0.0008,8,2021
Kansas,0-18,Female,AfricanAmerican,0.0024,8,2021
Kansas,0-18,Female,Hispanic,0.0017,8,2021
Kansas,0-18,Female,Asian,0.001,8,2021
Kansas,0-18,Female,AmericanIndian,0.0018,8,2021
Kansas,0-18,Female,OtherPacific_Islander,0.002,8,2021
Kansas,0-18,Female,TwoOrMore_Races,0.001,8,2021
Kansas,19-64,Male,NonHispanic_White,0.00064,8,2021
Kansas,19-64,Male,AfricanAmerican,0.0019199999999999998,8,2021
Kansas,19-64,Male,Hispanic,0.0013599999999999999,8,2021
Kansas,19-64,Male,Asian,0.0008,8,2021
Kansas,19-64,Male,AmericanIndian,0.00144,8,2021
Kansas,19-64,Male,OtherPacific_Islander,0.0016,8,2021
Kansas,19-64,Male,TwoOrMore_Races,0.0008,8,2021
Kansas,19-64,Female,NonHispanic_White,0.0008,8,2021
Kansas,19-64,Female,AfricanAmerican,0.0024,8,2021
Kansas,19-64,Female,Hispanic,0.0017,8,2021
Kansas,19-64,Female,Asian,0.001,8,2021
Kansas,19-64,Female,AmericanIndian,0.0018,8,2021
Kansas,19-64,Female,OtherPacific_Islander,0.002,8,2021
Kansas,19-64,Female,TwoOrMore_Races,0.001,8,2021
Kansas,65+,Male,NonHispanic_White,0.00064,8,2021
Kansas,65+,Male,AfricanAmerican,0.0019199999999999998,8,2021
Kansas,65+,Male,Hispanic,0.0013599999999999999,8,2021
Kansas,65+,Male,Asian,0.0008,8,2021
Kansas,65+,Male,AmericanIndian,0.00144,8,2021
Kansas,65+,Male,OtherPacific_Islander,0.0016,8,2021
Kansas,65+,Male,TwoOrMore_Races,0.0008,8,2021
Kansas,65+,Female,NonHispanic_White,0.0008,8,2021
Kansas,65+,Female,AfricanAmerican,0.0024,8,2021
Kansas,65+,Female,Hispanic,0.0017,8,2021
Kansas,65+,Female,Asian,0.001,8,2021
Kansas,65+,Female,AmericanIndian,0.0018,8,2021
Kansas,65+,Female,OtherPacific_Islander,0.002,8,2021
Kansas,65+,Female,TwoOrMore_Races,0.001,8,2021
Kentucky,0-18,Male,NonHispanic_White,0.002912,8,2021
Kentucky,0-18,Male,AfricanAmerican,0.0056159999999999995,8,2021
Kentucky,0-18,Male,Hispanic,0.0052,8,2021
Kentucky,0-18,Male,Asian,0.002912,8,2021
Kentucky,0-18,Male,AmericanIndian,0.0,8,2021
Kentucky,0-18,Male,OtherPacific_Islander,0.0052,8,2021
Kentucky,0-18,Male,TwoOrMore_Races,0.0033280000000000002,8,2021
Kentucky,0-18,Female,NonHispanic_White,0.0035840000000000004,8,2021
Kentucky,0-18,Female,AfricanAmerican,0.006912000000000001,8,2021
Kentucky,0-18,Female,Hispanic,0.0064,8,2021
Kentucky,0-18,Female,Asian,0.0035840000000000004,8,2021
Kentucky,0-18,Female,AmericanIndian,0.0,8,2021
Kentucky,0-18,Female,OtherPacific_Islander,0.0064,8,2021
Kentucky,0-18,Female,TwoOrMore_Races,0.004096,8,2021
Kentucky,19-64,Male,NonHispanic_White,0.002912,8,2021
Kentucky,19-64,Male,AfricanAmerican,0.0056159999999999995,8,2021
Kentucky,19-64,Male,Hispanic,0.0052,8,2021
Kentucky,19-64,Male,Asian,0.002912,8,2021
Kentucky,19-64,Male,AmericanIndian,0.0,8,2021
Kentucky,19-64,Male,OtherPacific_Islander,0.0052,8,2021
Kentucky,19-64,Male,TwoOrMore_Races,0.0033280000000000002,8,2021
Kentucky,19-64,Female,NonHispanic_White,0.0035840000000000004,8,2021
Kentucky,19-64,Female,AfricanAmerican,0.006912000000000001,8,2021
Kentucky,19-64,Female,Hispanic,0.0064,8,2021
Kentucky,19-64,Female,Asian,0.0035840000000000004,8,2021
Kentucky,19-64,Female,AmericanIndian,0.0,8,2021
Kentucky,19-64,Female,OtherPacific_Islander,0.0064,8,2021
Kentucky,19-64,Female,TwoOrMore_Races,0.004096,8,2021
Kentucky,65+,Male,NonHispanic_White,0.002912,8,2021
Kentucky,65+,Male,AfricanAmerican,0.0056159999999999995,8,2021
Kentucky,65+,Male,Hispanic,0.0052,8,2021
Kentucky,65+,Male,Asian,0.002912,8,2021
Kentucky,65+,Male,AmericanIndian,0.0,8,2021
Kentucky,65+,Male,OtherPacific_Islander,0.0052,8,2021
Kentucky,65+,Male,TwoOrMore_Races,0.0033280000000000002,8,2021
Kentucky,65+,Female,NonHispanic_White,0.0035840000000000004,8,2021
Kentucky,65+,Female,AfricanAmerican,0.006912000000000001,8,2021
Kentucky,65+,Female,Hispanic,0.0064,8,2021
Kentucky,65+,Female,Asian,0.0035840000000000004,8,2021
Kentucky,65+,Female,AmericanIndian,0.0,8,2021
Kentucky,65+,Female,OtherPacific_Islander,0.0064,8,2021
Kentucky,65+,Female,TwoOrMore_Races,0.004096,8,2021
Louisiana,0-18,Male,NonHispanic_White,0.0020399999999999997,8,2021
Louisiana,0-18,Male,AfricanAmerican,0.005915999999999999,8,2021
Louisiana,0-18,Male,Hispanic,0.003264,8,2021
Louisiana,0-18,Male,Asian,0.002448,8,2021
Louisiana,0-18,Male,AmericanIndian,0.003672,8,2021
Louisiana,0-18,Male,OtherPacific_Islander,0.0030600000000000002,8,2021
Louisiana,0-18,Male,TwoOrMore_Races,0.003468,8,2021
Louisiana,0-18,Female,NonHispanic_White,0.0027199999999999998,8,2021
Louisiana,0-18,Female,AfricanAmerican,0.007888,8,2021
Louisiana,0-18,Female,Hispanic,0.004352,8,2021
Louisiana,0-18,Female,Asian,0.003264,8,2021
Louisiana,0-18,Female,AmericanIndian,0.004896,8,2021
Louisiana,0-18,Female,OtherPacific_Islander,0.004079999999999999,8,2021
Louisiana,0-18,Female,TwoOrMore_Races,0.0046240000000000005,8,2021
Louisiana,19-64,Male,NonHispanic_White,0.0020399999999999997,8,2021
Louisiana,19-64,Male,AfricanAmerican,0.005915999999999999,8,2021
Louisiana,19-64,Male,Hispanic,0.003264,8,2021
Louisiana,19-64,Male,Asian,0.002448,8,2021
Louisiana,19-64,Male,AmericanIndian,0.003672,8,2021
Louisiana,19-64,Male,OtherPacific_Islander,0.0030600000000000002,8,2021
Louisiana,19-64,Male,TwoOrMore_Races,0.003468,8,2021
Louisiana,19-64,Female,NonHispanic_White,0.0027199999999999998,8,2021
Louisiana,19-64,Female,AfricanAmerican,0.007888,8,2021
Louisiana,19-64,Female,Hispanic,0.004352,8,2021
Louisiana,19-64,Female,Asian,0.003264,8,2021
Louisiana,19-64,Female,AmericanIndian,0.004896,8,2021
Louisiana,19-64,Female,OtherPacific_Islander,0.004079999999999999,8,2021
Louisiana,19-64,Female,TwoOrMore_Races,0.0046240000000000005,8,2021
Louisiana,65+,Male,NonHispanic_White,0.0020399999999999997,8,2021
Louisiana,65+,Male,AfricanAmerican,0.005915999999999999,8,2021
Louisiana,65+,Male,Hispanic,0.003264,8,2021
Louisiana,65+,Male,Asian,0.002448,8,2021
Louisiana,65+,Male,AmericanIndian,0.003672,8,2021
Louisiana,65+,Male,OtherPacific_Islander,0.0030600000000000002,8,2021
Louisiana,65+,Male,TwoOrMore_Races,0.003468,8,2021
Louisiana,65+,Female,NonHispanic_White,0.0027199999999999998,8,2021
Louisiana,65+,Female,AfricanAmerican,0.007888,8,2021
Louisiana,65+,Female,Hispanic,0.004352,8,2021
Louisiana,65+,Female,Asian,0.003264,8,2021
Louisiana,65+,Female,AmericanIndian,0.004896,8,2021
Louisiana,65+,Female,OtherPacific_Islander,0.004079999999999999,8,2021
Louisiana,65+,Female,TwoOrMore_Races,0.0046240000000000005,8,2021
Maine,0-18,Male,NonHispanic_White,0.00081,8,2021
Maine,0-18,Male,AfricanAmerican,0.00432,8,2021
Maine,0-18,Male,Hispanic,0.00135,8,2021
Maine,0-18,Male,Asian,0.0,8,2021
Maine,0-18,Male,AmericanIndian,0.00198,8,2021
Maine,0-18,Male,OtherPacific_Islander,0.00162,8,2021
Maine,0-18,Male,TwoOrMore_Races,0.0009,8,2021
Maine,0-18,Female,NonHispanic_White,0.0009,8,2021
Maine,0-18,Female,AfricanAmerican,0.0048,8,2021
Maine,0-18,Female,Hispanic,0.0015,8,2021
Maine,0-18,Female,Asian,0.0,8,2021
Maine,0-18,Female,AmericanIndian,0.0022,8,2021
Maine,0-18,Female,OtherPacific_Islander,0.0018,8,2021
Maine,0-18,Female,TwoOrMore_Races,0.001,8,2021
Maine,19-64,Male,NonHispanic_White,0.00081,8,2021
Maine,19-64,Male,AfricanAmerican,0.00432,8,2021
Maine,19-64,Male,Hispanic,0.00135,8,2021
Maine,19-64,Male,Asian,0.0,8,2021
Maine,19-64,Male,AmericanIndian,0.00198,8,2021
Maine,19-64,Male,OtherPacific_Islander,0.00162,8,2021
Maine,19-64,Male,TwoOrMore_Races,0.0009,8,2021
Maine,19-64,Female,NonHispanic_White,0.0009,8,2021
Maine,19-64,Female,AfricanAmerican,0.0048,8,2021
Maine,19-64,Female,Hispanic,0.0015,8,2021
Maine,19-64,Female,Asian,0.0,8,2021
Maine,19-64,Female,AmericanIndian,0.0022,8,2021
Maine,19-64,Female,OtherPacific_Islander,0.0018,8,2021
Maine,19-64,Female,TwoOrMore_Races,0.001,8,2021
Maine,65+,Male,NonHispanic_White,0.00081,8,2021
Maine,65+,Male,AfricanAmerican,0.00432,8,2021
Maine,65+,Male,Hispanic,0.00135,8,2021
Maine,65+,Male,Asian,0.0,8,2021
Maine,65+,Male,AmericanIndian,0.00198,8,2021
Maine,65+,Male,OtherPacific_Islander,0.00162,8,2021
Maine,65+,Male,TwoOrMore_Races,0.0009,8,2021
Maine,65+,Female,NonHispanic_White,0.0009,8,2021
Maine,65+,Female,AfricanAmerican,0.0048,8,2021
Maine,65+,Female,Hispanic,0.0015,8,2021
Maine,65+,Female,Asian,0.0,8,2021
Maine,65+,Female,AmericanIndian,0.0022,8,2021
Maine,65+,Female,OtherPacific_Islander,0.0018,8,2021
Maine,65+,Female,TwoOrMore_Races,0.001,8,2021
Maryland,0-18,Male,NonHispanic_White,0.00023999999999999998,8,2021
Maryland,0-18,Male,AfricanAmerican,0.000624,8,2021
Maryland,0-18,Male,Hispanic,0.00043200000000000004,8,2021
Maryland,0-18,Male,Asian,0.000288,8,2021
Maryland,0-18,Male,AmericanIndian,0.0,8,2021
Maryland,0-18,Male,OtherPacific_Islander,0.000384,8,2021
Maryland,0-18,Male,TwoOrMore_Races,0.000384,8,2021
Maryland,0-18,Female,NonHispanic_White,0.00032,8,2021
Maryland,0-18,Female,AfricanAmerican,0.0008320000000000001,8,2021
Maryland,0-18,Female,Hispanic,0.000576,8,2021
Maryland,0-18,Female,Asian,0.000384,8,2021
Maryland,0-18,Female,AmericanIndian,0.0,8,2021
Maryland,0-18,Female,OtherPacific_Islander,0.000512,8,2021
Maryland,0-18,Female,TwoOrMore_Races,0.000512,8,2021
Maryland,19-64,Male,NonHispanic_White,0.00023999999999999998,8,2021
Maryland,19-64,Male,AfricanAmerican,0.000624,8,2021
Maryland,19-64,Male,Hispanic,0.00043200000000000004,8,2021
Maryland,19-64,Male,Asian,0.000288,8,2021
Maryland,19-64,Male,AmericanIndian,0.0,8,2021
Maryland,19-64,Male,OtherPacific_Islander,0.000384,8,2021
Maryland,19-64,Male,TwoOrMore_Races,0.000384,8,2021
Maryland,19-64,Female,NonHispanic_White,0.00032,8,2021
Maryland,19-64,Female,AfricanAmerican,0.0008320000000000001,8,2021
Maryland,19-64,Female,Hispanic,0.000576,8,2021
Maryland,19-64,Female,Asian,0.000384,8,2021
Maryland,19-64,Female,AmericanIndian,0.0,8,2021
Maryland,19-64,Female,OtherPacific_Islander,0.000512,8,2021
Maryland,19-64,Female,TwoOrMore_Races,0.000512,8,2021
Maryland,65+,Male,NonHispanic_White,0.00023999999999999998,8,2021
Maryland,65+,Male,AfricanAmerican,0.000624,8,2021
Maryland,65+,Male,Hispanic,0.00043200000000000004,8,2021
Maryland,65+,Male,Asian,0.000288,8,2021
Maryland,65+,Male,AmericanIndian,0.0,8,2021
Maryland,65+,Male,OtherPacific_Islander,0.000384,8,2021
Maryland,65+,Male,TwoOrMore_Races,0.000384,8,2021
Maryland,65+,Female,NonHispanic_White,0.00032,8,2021
Maryland,65+,Female,AfricanAmerican,0.0008320000000000001,8,2021
Maryland,65+,Female,Hispanic,0.000576,8,2021
Maryland,65+,Female,Asian,0.000384,8,2021
Maryland,65+,Female,AmericanIndian,0.0,8,2021
Maryland,65+,Female,OtherPacific_Islander,0.000512,8,2021
Maryland,65+,Female,TwoOrMore_Races,0.000512,8,2021
Massachusetts,0-18,Male,NonHispanic_White,0.00037799999999999997,8,2021
Massachusetts,0-18,Male,AfricanAmerican,0.001134,8,2021
Massachusetts,0-18,Male,Hispanic,0.001449,8,2021
Massachusetts,0-18,Male,Asian,0.0006929999999999999,8,2021
Massachusetts,0-18,Male,AmericanIndian,0.0,8,2021
Massachusetts,0-18,Male,OtherPacific_Islander,0.000819,8,2021
Massachusetts,0-18,Male,TwoOrMore_Races,0.000567,8,2021
Massachusetts,0-18,Female,NonHispanic_White,0.00048600000000000005,8,2021
Massachusetts,0-18,Female,AfricanAmerican,0.001458,8,2021
Massachusetts,0-18,Female,Hispanic,0.0018629999999999999,8,2021
Massachusetts,0-18,Female,Asian,0.000891,8,2021
Massachusetts,0-18,Female,AmericanIndian,0.0,8,2021
Massachusetts,0-18,Female,OtherPacific_Islander,0.001053,8,2021
Massachusetts,0-18,Female,TwoOrMore_Races,0.000729,8,2021
Massachusetts,19-64,Male,NonHispanic_White,0.00037799999999999997,8,2021
